timestamp,load,ram_usage
1507000,0.12,0.13200536
2011000,0.12,0.13202736
2507000,0.08,0.13199149
3007000,0.12,0.13102268
3507000,0.1,0.13127302
4007000,0.08,0.13148847
4511000,0.1,0.13142484
5007000,0.1,0.1312885
5507000,0.1,0.13127781
6007000,0.12,0.13128862
6507000,0.12,0.13122302
7011000,0.1,0.13122351
7511000,0.12,0.13156278
8007000,0.14,0.13162507
8507000,0.14,0.13168047
9007000,0.14,0.13169411
9507000,0.12,0.13158637
10007000,0.12,0.13199578
10511000,0.14,0.13209356
11007000,0.12,0.13208829
11511000,0.12,0.13209909
12007000,0.12,0.13211052
12507000,0.1,0.13215227
13007000,0.14,0.13214393
13511000,0.14,0.1322051
14007000,0.14,0.13187689
14511000,0.14,0.13188253
15011000,0.12,0.13272642
15507000,0.12,0.13222979
16007000,0.14,0.13229232
16506000,0.16,0.1322379
17007000,0.18,0.13240495
17507000,0.2,0.13261807
18011000,0.16,0.13272236
18506000,0.18,0.13275957
19007000,0.16,0.13239315
19511000,0.16,0.13248295
20007000,0.16,0.13254474
20507000,0.18,0.13261832
21011000,0.18,0.13280232
21507000,0.16,0.13288425
22006000,0.14,0.13249266
22511000,0.18,0.13253675
23007000,0.34,0.13257028
23507000,0.12,0.13268146
24005000,0.14,0.13270283
24508000,0.16,0.13275062
25008000,0.16,0.13289285
25504000,0.16,0.13255493
26004000,0.18,0.13267408
26504000,0.16,0.13276854
27007000,0.18,0.13278402
27504000,0.16,0.13285908
28008000,0.18,0.1326172
28504000,0.18,0.13263465
29008000,0.16,0.1326505
29509000,0.16,0.13231
30005000,0.16,0.13238443
30507000,0.18,0.13247141
31010000,0.16,0.13229588
31510000,0.16,0.13237806
32006000,0.18,0.13243443
32506000,0.18,0.13247411
33007000,0.16,0.13255444
33507000,0.18,0.13300046
34006000,0.16,0.13288954
34510000,0.16,0.13296619
35006000,0.16,0.13302945
35504000,0.16,0.13308042
36008000,0.16,0.13312083
36508000,0.18,0.13325018
37004000,0.16,0.13314946
37504000,0.14,0.13300131
38004000,0.16,0.1330507
38504000,0.2,0.13313337
39004000,0.16,0.13317059
39507000,0.18,0.13316874
40004000,0.12,0.13291079
40504000,0.2,0.13294677
41007000,0.18,0.13293302
41508000,0.18,0.13298388
42004000,0.14,0.13307428
42508000,0.16,0.13313325
43008000,0.18,0.13287333
43507000,0.18,0.13293879
44004000,0.18,0.13299088
44504000,0.16,0.13307944
45012000,0.15686275,0.13311997
45507000,0.1632653,0.13309799
46008000,0.16,0.13293621
46536000,0.1509434,0.13298437
47004000,0.19148937,0.13302945
47504000,0.18,0.13307564
48004000,0.14,0.13309897
48504000,0.16,0.13317169
49006000,0.16,0.13304444
49506000,0.14,0.13309406
50006000,0.2,0.13314295
50506000,0.18,0.13317046
51006000,0.18,0.13319123
51506000,0.22,0.13321984
52006000,0.16,0.13294923
52505000,0.16,0.13292049
