magnetometer_ga[0],magnetometer_ga[1],magnetometer_ga[2],timestamp,DTMode
0.27945918,-0.032332,0.47021112,26444000,2_8
0.27975282,-0.032318585,0.4700374,26468000,2_8
0.2801371,-0.032366477,0.46980518,26492000,2_8
0.28077683,-0.03251584,0.46941254,26512000,2_8
0.28510928,-0.032767385,0.46676704,26536000,2_8
0.29659992,-0.033026353,0.45952153,26556000,2_8
0.30976185,-0.033199884,0.45074064,26576000,2_8
0.32129025,-0.033335242,0.44259155,26600000,2_8
0.32873726,-0.033441633,0.43709502,26624000,2_8
0.33217496,-0.033494394,0.4344859,26644000,2_8
0.33612666,-0.033520635,0.43143186,26668000,2_8
0.33726642,-0.03353375,0.43054092,26688000,2_8
0.32564747,-0.03353704,0.43933198,26709000,2_8
0.29857266,-0.033530276,0.45815143,26729000,2_8
0.27051303,-0.033513047,0.4752628,26753000,2_8
0.24913445,-0.033495385,0.48685536,26777000,2_8
0.23944537,-0.033495314,0.49171022,26797000,2_8
0.22864452,-0.033512402,0.49681795,26820000,2_8
0.21546192,-0.03353714,0.50266284,26841000,2_8
0.20044659,-0.033576004,0.50884527,26864000,2_8
0.19501902,-0.03361311,0.5109587,26884000,2_8
0.20318793,-0.03364857,0.50773805,26904000,2_8
0.22587653,-0.03367814,0.49796352,26929000,2_8
0.26111874,-0.033714864,0.4804527,26952000,2_8
0.2820798,-0.033756495,0.4685092,26972000,2_8
0.29532057,-0.03380362,0.46028805,26996000,2_8
0.30816197,-0.033841025,0.45178857,27017000,2_8
0.32202768,-0.033849955,0.44201505,27037000,2_8
0.33407378,-0.03383978,0.43299055,27057000,2_8
0.3394991,-0.033823453,0.42876256,27077000,2_8
0.32978714,-0.03379304,0.43623716,27100000,2_8
0.30730486,-0.03374277,0.45230594,27121000,2_8
0.27864668,-0.03365438,0.47055808,27144000,2_8
0.2645614,-0.033579268,0.47865176,27164000,2_8
0.2543025,-0.03348963,0.4841872,27185000,2_8
0.24122246,-0.03336631,0.4908376,27208000,2_8
0.22661549,-0.033237197,0.49774873,27229000,2_8
0.21035711,-0.03306289,0.5048654,27252000,2_8
0.20740174,-0.032925807,0.5061022,27272000,2_8
0.2208584,-0.032760963,0.50034064,27293000,2_8
0.24970113,-0.032540597,0.48657212,27317000,2_8
0.27616835,-0.032327875,0.47208387,27340000,2_8
0.29277697,-0.03215484,0.4620336,27360000,2_8
0.3031448,-0.032012995,0.4553038,27384000,2_8
0.31568596,-0.03185942,0.4467121,27404000,2_8
0.32877997,-0.031720392,0.43715754,27428000,2_8
0.3409168,-0.031567834,0.4278012,27449000,2_8
0.3367373,-0.03144098,0.4310875,27473000,2_8
0.31262472,-0.031336468,0.44874308,27497000,2_8
0.28003007,-0.031222148,0.4698803,27520000,2_8
0.2609036,-0.031139487,0.4808169,27540000,2_8
0.25239608,-0.03108157,0.4853518,27560000,2_8
0.24363546,-0.031011656,0.48980126,27582000,2_8
0.22898565,-0.030908413,0.4968142,27605000,2_8
0.2125715,-0.03078612,0.50407606,27625000,2_8
0.20340769,-0.030673116,0.5078611,27648000,2_8
0.20752008,-0.030560533,0.50618654,27668000,2_8
0.2272952,-0.03042326,0.49758226,27688000,2_8
0.25469124,-0.030252263,0.4841114,27712000,2_8
0.27976876,-0.03008229,0.47012454,27736000,2_8
0.29483053,-0.029984355,0.46087527,27756000,2_8
0.3043079,-0.029943192,0.45467278,27777000,2_8
0.31663108,-0.02989989,0.44617492,27797000,2_8
0.32933992,-0.02984865,0.43689105,27817000,2_8
0.33822054,-0.029798217,0.4300675,27837000,2_8
0.33542308,-0.029760445,0.43223953,27860000,2_8
0.3177195,-0.029739862,0.44536048,27880000,2_8
0.29013816,-0.0297535,0.4637693,27905000,2_8
0.26746455,-0.029861366,0.4772783,27928000,2_8
0.25938666,-0.030021178,0.4817208,27948000,2_8
0.25339675,-0.030215759,0.484883,27969000,2_8
0.24037439,-0.03040469,0.4914382,27993000,2_8
0.22116642,-0.030565703,0.5003493,28017000,2_8
0.20868647,-0.030744817,0.50570834,28037000,2_8
0.21425502,-0.030989235,0.5033402,28060000,2_8
0.23849909,-0.031213108,0.49221238,28084000,2_8
0.2692685,-0.031448055,0.47608605,28108000,2_8
0.28764033,-0.03167851,0.46528068,28128000,2_8
0.29726064,-0.031939875,0.4591849,28148000,2_8
0.3059094,-0.03217694,0.45344156,28168000,2_8
0.31800064,-0.032403357,0.44501835,28188000,2_8
0.33293617,-0.032642998,0.43394658,28209000,2_8
0.33960965,-0.03286289,0.4287493,28232000,2_8
0.3304055,-0.03306982,0.4358215,28253000,2_8
0.30607185,-0.033320535,0.45314652,28277000,2_8
0.28081775,-0.033581294,0.46927887,28297000,2_8
0.26709896,-0.033779092,0.47722435,28317000,2_8
0.25629413,-0.03398682,0.483105,28340000,2_8
0.24492633,-0.034134805,0.48895162,28360000,2_8
0.22962272,-0.034244493,0.49631295,28380000,2_8
0.21718784,-0.0343182,0.501873,28400000,2_8
0.20859364,-0.034385215,0.50551623,28421000,2_8
0.21591622,-0.034412514,0.5024122,28441000,2_8
