gyro_rad[0],gyro_rad[1],gyro_rad[2],accelerometer_m_s2[0],accelerometer_m_s2[1],accelerometer_m_s2[2],timestamp,DTMode
0.03275688,0.016245283,-0.0010652645,0.0,1.7097031e-07,-9.795877,21416000,2_6
0.033023205,0.016777914,-0.00106526,0.0,1.7074046e-07,-9.782707,21420000,2_6
0.033289514,0.017044235,-0.0010652656,0.0,1.6806611e-07,-9.629478,21428000,2_6
0.034088463,0.017310549,-0.0010652656,0.0,1.6539174e-07,-9.47625,21433000,2_6
0.035420045,0.01784318,-0.0010652661,0.0,1.6181899e-07,-9.271545,21440000,2_6
0.037284255,0.018109495,-0.001065278,0.0,1.580164e-07,-9.053674,21445000,2_6
0.0396811,0.018109491,-0.0007989661,0.0,1.5488243e-07,-8.874109,21452000,2_6
0.042344272,0.018375803,-0.00026633783,0.0,1.5250056e-07,-8.737638,21456000,2_6
0.044741116,0.018908445,-6.8333392e-09,0.0,1.508918e-07,-8.645464,21460000,2_6
0.046605323,0.01917476,-7.443393e-09,0.0,1.498262e-07,-8.58441,21464000,2_6
0.048469532,0.01917476,-1.15805605e-08,0.0,1.489487e-07,-8.534132,21469000,2_6
0.050600067,0.018908449,-2.2070207e-08,0.0,1.4825922e-07,-8.494629,21473000,2_6
0.052197956,0.018375812,-1.8734262e-08,0.0,1.4779958e-07,-8.468291,21477000,2_6
0.053529546,0.0181095,-1.24739215e-08,0.0,1.4752796e-07,-8.452729,21485000,2_6
0.055127434,0.01784318,-2.8483958e-08,0.0,1.4744438e-07,-8.447941,21492000,2_6
0.056192692,0.017310549,-2.791388e-08,0.0,1.4756975e-07,-8.455124,21497000,2_6
0.056459017,0.017044231,-7.858851e-09,0.0,1.4775782e-07,-8.4658985,21500000,2_6
0.056459025,0.017044235,2.9745023e-10,0.0,1.4805028e-07,-8.4826565,21508000,2_6
0.0561927,0.017044235,3.3236132e-09,0.0,1.4853084e-07,-8.51019,21512000,2_6
0.05539375,0.017044235,4.836653e-09,0.0,1.4901138e-07,-8.537724,21516000,2_6
0.05459481,0.017044235,4.836625e-09,0.0,1.4945014e-07,-8.562862,21520000,2_6
0.05406218,0.017044235,3.3235577e-09,0.0,1.4995157e-07,-8.591593,21524000,2_6
0.052197956,0.017310549,1.10826415e-08,0.0,1.512052e-07,-8.663421,21532000,2_6
0.050866377,0.01784318,1.7262286e-08,0.0,1.5197821e-07,-8.707711,21537000,2_6
0.04926848,0.0181095,1.7840359e-08,0.0,1.5281397e-07,-8.755595,21541000,2_6
0.04793691,0.0181095,8.354141e-09,0.0,1.5358705e-07,-8.7998905,21545000,2_6
0.046871644,0.0181095,6.746538e-09,0.0,1.5429741e-07,-8.84059,21549000,2_6
0.045540057,0.018109497,8.354149e-09,0.0,1.5513312e-07,-8.8884735,21556000,2_6
0.044208482,0.018109499,1.4382708e-08,0.0,1.5603155e-07,-8.939949,21559000,2_6
0.043409523,0.018109497,3.9332213e-09,0.0,1.567837e-07,-8.983045,21564000,2_6
0.041545317,0.0181095,6.74651e-09,0.0,1.5812091e-07,-9.05966,21572000,2_6
0.040480047,0.018109497,6.7465487e-09,0.0,1.5876857e-07,-9.096769,21577000,2_6
0.039148476,0.01784318,5.8670895e-09,0.0,1.5964609e-07,-9.147047,21585000,2_6
