timestamp,timestamp_sample,switch_changes,mode_slot,arm_switch,return_switch,loiter_switch,offboard_switch,kill_switch,gear_switch,transition_switch,mode_switch,man_switch,acro_switch,stab_switch,posctl_switch
742128721,742112697,1,1,0,0,0,3,3,0,3,0,0,0,0,0
743136724,743120698,1,1,0,0,0,3,3,0,3,0,0,0,0,0
744144724,744128701,1,1,0,0,0,3,3,0,3,0,0,0,0,0
745152722,745136761,1,1,0,0,0,3,3,0,3,0,0,0,0,0
746156729,746144697,1,1,0,0,0,3,3,0,3,0,0,0,0,0
747164750,747152698,1,1,0,0,0,3,3,0,3,0,0,0,0,0
748172743,748160698,1,1,0,0,0,3,3,0,3,0,0,0,0,0
749180724,749168698,1,1,0,0,0,3,3,0,3,0,0,0,0,0
750188722,750176713,1,1,0,0,0,3,3,0,3,0,0,0,0,0
751196722,751184697,1,1,0,0,0,3,3,0,3,0,0,0,0,0
752204737,752192697,1,1,0,0,0,3,3,0,3,0,0,0,0,0
753212725,753200698,1,1,0,0,0,3,3,0,3,0,0,0,0,0
754220726,754208697,1,1,0,0,0,3,3,0,3,0,0,0,0,0
755228722,755216697,1,1,0,0,0,3,3,0,3,0,0,0,0,0
756236721,756224703,1,1,0,0,0,3,3,0,3,0,0,0,0,0
757244728,757232697,1,1,0,0,0,3,3,0,3,0,0,0,0,0
758252724,758240697,1,1,0,0,0,3,3,0,3,0,0,0,0,0
759260723,759248700,1,1,0,0,0,3,3,0,3,0,0,0,0,0
760268722,760256697,1,1,0,0,0,3,3,0,3,0,0,0,0,0
761276723,761264697,1,1,0,0,0,3,3,0,3,0,0,0,0,0
762284722,762272697,1,1,0,0,0,3,3,0,3,0,0,0,0,0
763292723,763280697,1,1,0,0,0,3,3,0,3,0,0,0,0,0
764300722,764288697,1,1,0,0,0,3,3,0,3,0,0,0,0,0
765308724,765296697,1,1,0,0,0,3,3,0,3,0,0,0,0,0
766316727,766304697,1,1,0,0,0,3,3,0,3,0,0,0,0,0
767324724,767308918,1,1,0,0,0,3,3,0,3,0,0,0,0,0
768332971,768320697,1,1,0,0,0,3,3,0,3,0,0,0,0,0
769340723,769328697,1,1,0,0,0,3,3,0,3,0,0,0,0,0
770348726,770333010,1,1,0,0,0,3,3,0,3,0,0,0,0,0
771356814,771344706,1,1,0,0,0,3,3,0,3,0,0,0,0,0
772364795,772352697,1,1,0,0,0,3,3,0,3,0,0,0,0,0
773372723,773356727,1,1,0,0,0,3,3,0,3,0,0,0,0,0
774380722,774368697,1,1,0,0,0,3,3,0,3,0,0,0,0,0
775388725,775376700,1,1,0,0,0,3,3,0,3,0,0,0,0,0
776396732,776384697,1,1,0,0,0,3,3,0,3,0,0,0,0,0
777404726,777392698,1,1,0,0,0,3,3,0,3,0,0,0,0,0
