timestamp,timestamp_sample,accel_device_id,gyro_device_id,delta_angle[0],delta_angle[1],delta_angle[2],delta_velocity[0],delta_velocity[1],delta_velocity[2],delta_angle_dt,delta_velocity_dt,delta_velocity_clipping,calibration_count
743107770,743107641,6946826,6684682,1.3362522e-05,1.20750055e-05,2.6754942e-05,-0.0007066398,-0.0013506616,-0.048779808,4563,4986,0,0
743116719,743112088,6946826,6684682,-3.0869993e-05,1.3000486e-05,1.92363e-05,-0.000623842,-0.0011733621,-0.04888097,4447,4980,0,0
743609356,743609217,6946826,6684682,6.817515e-05,-4.8269118e-05,5.9788876e-05,-0.0036999176,-0.005029596,-0.05025636,5962,4980,0,0
744110982,744110851,6946826,6684682,9.667561e-05,1.3701001e-05,-3.0760188e-05,-0.0003052181,-0.0010379723,-0.0849659,10513,8720,0,0
744605142,744604979,6946826,6684682,3.1567466e-05,-8.767944e-05,-1.1546427e-05,-0.0032050128,-0.0034339093,-0.05277682,4508,5086,0,0
745112780,745108116,6946826,6684682,0.00011999378,2.4324774e-05,4.6316887e-05,0.002280427,0.0008573314,-0.048489068,4507,4981,0,0
745609881,745609751,6946826,6684682,-6.992147e-05,-1.1557465e-05,9.102486e-06,-0.0012415858,-0.004148131,-0.08247009,8966,8719,0,0
746113008,746108383,6946826,6684682,-5.734946e-06,-7.824305e-05,-7.781388e-06,-0.005126802,-0.0037225555,-0.051346667,4460,4984,0,0
746607180,746598006,6946826,6684682,4.6512207e-05,-1.041137e-05,1.8561755e-05,-0.00249718,-0.0017803139,-0.048398886,4508,4999,0,0
747102831,747102702,6946826,6684682,0.000118791584,-1.3577875e-05,-4.3731678e-05,-0.0008630771,-0.0012855586,-0.050457545,4562,4983,0,0
747607412,747607283,6946826,6684682,0.00014470216,-6.40908e-05,0.0001164434,0.0007613037,0.0018473378,-0.048196968,4507,4982,0,0
748112049,748111919,6946826,6684682,-7.91389e-05,0.000116383795,0.00010322407,-0.00058010616,-0.0025933983,-0.08291211,8970,8720,0,0
748607674,748607545,6946826,6684682,0.0011683631,0.0022220456,0.014129329,-0.001267066,0.018215416,-0.055501528,4504,4981,0,0
749112317,749112180,6946826,6684682,0.00045035576,-0.00091612886,0.0072470447,-0.00058154046,0.01576304,-0.08193069,9012,8718,0,0
749606426,749606299,6946826,6684682,4.8452937e-05,0.00022433212,0.00018317587,-0.004970966,-0.018348154,-0.05076426,4506,4981,0,0
750105054,750103418,6946826,6684682,0.00018851215,6.972464e-05,0.0012487203,-0.0083441315,0.006574023,-0.0564202,4460,4981,0,0
750605163,750605041,6946826,6684682,-8.521347e-05,2.140907e-05,-0.001980003,-0.0034759336,-0.0065877223,-0.052440412,4508,4980,0,0
751109789,751108156,6946826,6684682,0.00012502531,-3.0588537e-05,0.0018143203,-0.0042743925,-0.0027445578,-0.05206714,4506,4980,0,0
751608442,751608311,6946826,6684682,8.940824e-05,-2.0901727e-05,-0.0006228815,-0.0075165313,0.0015345967,-0.05486374,4551,4975,0,0
752112996,752108372,6946826,6684682,-0.00095780124,7.39544e-05,3.0147052e-05,-0.0031589312,-0.0066199424,-0.03701945,4462,5010,0,0
752610143,752610021,6946826,6684682,0.00015756716,0.00023778125,0.00086485874,0.0046020607,0.00043079528,-0.03847765,4553,4979,0,0
753111702,753111573,6946826,6684682,-0.00016162782,6.142162e-05,-0.00077431864,-0.0036378577,-0.006498862,-0.048965868,4504,4974,0,0
753604304,753604177,6946826,6684682,-0.0003602675,2.5250336e-05,0.0011261752,-0.0030623544,0.00022869546,-0.046268504,4525,4979,0,0
754105879,754105750,6946826,6684682,3.4168996e-05,0.00013927679,-0.00055813836,-0.00065001025,0.006578577,-0.04350078,4459,4975,0,0
754604541,754604411,6946826,6684682,-3.2158787e-05,7.17745e-05,0.00014379119,-0.004843965,-0.0043579414,-0.04447712,4581,4976,0,0
755112077,755111950,6946826,6684682,0.00019472706,0.00017178866,0.0009843023,0.0008839849,-0.0010540176,-0.0414689,4481,4977,0,0
755606137,755606008,6946826,6684682,3.3204687e-05,-0.00015061445,-0.0010834825,0.0047875233,-0.0017355869,-0.04637808,4509,4976,0,0
756104713,756104582,6946826,6684682,-6.893715e-05,0.00015091783,0.0008767553,-0.004471383,-0.013215756,-0.05337069,4505,4976,0,0
756613800,756613670,6946826,6684682,0.00027749737,-0.00018737017,0.000677507,-0.0035315903,0.0043833377,-0.048606325,4460,4974,0,0
757107867,757107738,6946826,6684682,-0.00027854927,-0.00025620678,-0.00041090013,-0.000833821,0.00021430399,-0.0450182,6008,4975,0,0
757609483,757609351,6946826,6684682,0.0004774244,0.00028234767,0.00085837464,0.0006365992,0.0014463647,-0.048557203,4545,4974,0,0
758103550,758103419,6946826,6684682,0.00024649466,1.9471889e-05,-0.0008752878,-0.0017887043,-0.0027373412,-0.041438587,4548,4974,0,0
758612582,758612451,6946826,6684682,-2.6946214e-05,0.00013682731,0.00011499354,0.0034564065,-0.0060948557,-0.043563,5961,4974,0,0
759109688,759109558,6946826,6684682,3.3596894e-05,0.00010325621,0.00035011666,-0.0060830964,-0.0012016566,-0.05452601,4551,4972,0,0
759605237,759605114,6946826,6684682,8.095466e-05,5.278276e-05,-0.0004782247,0.0066207824,-0.005384623,-0.039269306,4550,4975,0,0
760111262,760111136,6946826,6684682,0.00020437881,0.00016406112,0.0005697204,-0.0035379636,-0.005286155,-0.0491679,4504,4972,0,0
760606815,760606690,6946826,6684682,0.00040966138,0.00024373754,-0.0008420928,-0.0034643232,-0.0035400186,-0.04715008,6006,4974,0,0
761111378,761111248,6946826,6684682,0.0002586449,-4.206853e-05,-0.00030078282,-0.0022714706,-0.008763497,-0.05610562,6006,4975,0,0
761606925,761606797,6946826,6684682,-0.0006131412,-0.00012611608,-0.00085262966,0.002028421,0.0002660091,-0.08169408,10512,8698,0,0
762109976,762109851,6946826,6684682,-6.9396585e-05,-2.9328987e-05,-0.00045025986,-0.001832082,0.0024893142,-0.04646323,4459,4971,0,0
762608565,762608444,6946826,6684682,5.4994645e-05,3.8437403e-05,0.0007387986,-0.0007303658,-0.0023501373,-0.048704423,4550,4971,0,0
763111626,763111495,6946826,6684682,-0.00013250846,-0.000121950936,5.2188398e-06,-0.0011446936,0.0029243848,-0.049945273,4551,4973,0,0
763610124,763609993,6946826,6684682,-0.00022097149,-0.00020784893,-0.00014021205,-0.0020208678,0.0015782557,-0.04480656,4505,4971,0,0
764110224,764110085,6946826,6684682,0.00013632858,1.6019927e-05,0.00053899357,-0.0024026793,-0.0034876294,-0.045083184,6055,4970,0,0
764602695,764602569,6946826,6684682,-0.000224294,0.00012689347,-0.0006333298,-0.0034179606,-0.0022162301,-0.052238263,4459,4969,0,0
765105747,765105620,6946826,6684682,0.0005382062,0.0001720192,0.00020050164,-0.0025284686,-0.007090515,-0.0496631,4469,4970,0,0
765604311,765604191,6946826,6684682,0.00051038223,8.3317274e-05,0.00038527785,-0.005724251,-0.00060757174,-0.05693717,4550,4969,0,0
766107356,766107229,6946826,6684682,-0.000323564,-0.00010462504,-0.0009016669,-8.698901e-05,-0.006439954,-0.046551634,4550,4969,0,0
766613356,766613223,6946826,6684682,-0.00031358685,-0.00034883578,0.0004603221,0.000562446,-0.013023697,-0.04868161,6006,4969,0,0
767105924,767105792,6946826,6684682,0.0005507487,-7.393468e-05,-0.0006145204,-0.004110238,-0.00024976005,-0.046521313,4551,4969,0,0
767610398,767605775,6946826,6684682,-8.412374e-06,7.009757e-05,-6.940363e-05,0.00034860842,-0.009296658,-0.04911019,4457,4968,0,0
768104500,768104372,6946826,6684682,-0.00014620626,0.0001734468,0.00038382658,0.0025988552,-0.0028806129,-0.046639886,4576,4968,0,0
768611960,768607379,6946826,6684682,-1.8873401e-05,5.2615338e-05,-0.0006919543,0.0038087138,-0.006032855,-0.048417088,4554,4968,0,0
769104483,769104351,6946826,6684682,6.220833e-05,-0.00013526625,0.0003911835,-0.0024134892,-0.0049311295,-0.056174874,4505,4968,0,0
769609003,769608879,6946826,6684682,0.00015783579,-2.5775169e-05,0.00033413304,0.0023223301,-0.004485542,-0.041930143,4505,4965,0,0
770112036,770111903,6946826,6684682,-0.00037150588,-8.814498e-05,-0.0009328146,-0.00018835731,-0.00042109806,-0.047831196,6006,4968,0,0
770612096,770611969,6946826,6684682,-2.1952961e-05,8.586154e-05,0.00053147034,0.00018796718,0.0075485003,-0.049869634,4550,4969,0,0
771110573,771110440,6946826,6684682,0.00018340912,-6.40809e-05,-0.0010123028,0.0015255013,-0.0003102314,-0.05064152,6006,4964,0,0
771610629,771610503,6946826,6684682,-4.2435364e-05,2.4549965e-05,0.0003783724,-0.0010768034,0.0021529815,-0.051297843,4550,4966,0,0
