timestamp,rtl_time_s,rtl_limit_fraction
11051000,0.0,0.0
12059000,0.09512151,0.000105690575
13067000,0.12713122,0.00014125693
14076000,0.19491488,0.0002165721
15092000,0.17180382,0.00019089314
16095000,0.042414393,4.712711e-05
17120000,0.16333915,0.00018148797
18135000,0.13438617,0.00014931797
19158000,0.0027510177,3.0566866e-06
20176000,0.07382404,8.2026716e-05
21191000,0.51172686,0.0005685854
22198000,0.7686575,0.00085406395
23211000,0.85489297,0.0009498811
24220000,0.8122271,0.00090247457
25239000,0.7668591,0.00085206574
26248000,0.8272239,0.00091913773
27264000,0.83251137,0.0009250127
28299000,0.849148,0.0009434978
29311000,0.87199265,0.0009688808
30319000,0.8408507,0.0009342786
31324000,0.79771495,0.00088635
32327000,0.8182273,0.00090914144
33363000,0.69612026,0.000773467
34384000,0.11233998,0.00012482221
35387000,0.12531485,0.00013923873
36399000,0.09751717,0.00010835242
37407000,0.12810187,0.00014233543
38416000,0.16129354,0.00017921506
