gyro_rad[0],gyro_rad[1],gyro_rad[2],accelerometer_m_s2[0],accelerometer_m_s2[1],accelerometer_m_s2[2],timestamp,DTMode
0.008788434,0.0,0.0,0.0,1.7057332e-07,-9.773131,29352000,2_8
0.009321064,-0.00026631617,-7.848153e-10,0.0,1.7057332e-07,-9.773131,29360000,2_8
0.00958738,-0.0010652647,-8.696837e-10,0.0,1.70636e-07,-9.776724,29372000,2_8
0.00958738,-0.001864213,-1.7347194e-09,0.0,1.7069868e-07,-9.7803135,29380000,2_8
0.009321064,-0.0021305294,-1.0537665e-09,0.0,1.70636e-07,-9.776724,29384000,2_8
0.005060006,-0.017044231,-6.7155426e-08,0.0,1.7080313e-07,-9.786299,29396000,2_8
-0.0053263223,-0.1555286,-2.479706e-07,0.0,1.7293425e-07,-9.908403,29408000,2_8
-0.01304949,-0.30120358,-1.8244943e-07,0.0,1.7445952e-07,-9.995794,29416000,2_8
-0.021837924,-0.48416275,-1.8150558e-07,0.0,1.7588023e-07,-10.077194,29420000,2_8
-0.037284255,-0.86020106,3.325167e-07,0.0,1.7711295e-07,-10.147825,29431000,2_8
-0.043675847,-1.0178604,1.0895141e-07,0.0,1.7702938e-07,-10.143036,29435000,2_8
-0.052464277,-1.2431636,1.4861448e-07,0.0,1.759847e-07,-10.08318,29443000,2_8
-0.058589544,-1.3845775,-1.1423952e-07,0.0,1.7460573e-07,-10.004171,29452000,2_8
-0.060453758,-1.408546,-5.149354e-07,0.0,1.7410429e-07,-9.975441,29459000,2_8
-0.061252702,-1.3885722,-1.385061e-06,0.0,1.7391625e-07,-9.964667,29464000,2_8
-0.06072008,-1.3171997,-1.5363958e-06,0.0,1.7404162e-07,-9.971849,29472000,2_8
-0.059122175,-1.1883025,-3.835328e-06,0.0,1.7429235e-07,-9.9862175,29480000,2_8
-0.056725338,-1.0436931,-3.819186e-06,0.0,1.7445952e-07,-9.995794,29484000,2_8
-0.05113269,-0.76965356,-3.3581243e-06,0.0,1.7408338e-07,-9.974244,29499000,2_8
-0.048203215,-0.6463492,-2.3738996e-06,0.0,1.7356106e-07,-9.944317,29503000,2_8
-0.043675847,-0.5222459,-4.3241542e-07,0.0,1.7262089e-07,-9.89045,29512000,2_8
-0.041278996,-0.49082062,-4.882712e-08,0.0,1.722239e-07,-9.8677025,29520000,2_8
-0.036218993,-0.494549,9.64159e-07,0.0,1.7153438e-07,-9.8281975,29532000,2_8
-0.03408847,-0.525708,9.0007427e-07,0.0,1.713046e-07,-9.815032,29540000,2_8
-0.032224257,-0.5627261,1.484791e-06,0.0,1.7109566e-07,-9.803061,29544000,2_8
-0.030892672,-0.5896239,5.284027e-07,0.0,1.7092852e-07,-9.793484,29548000,2_8
-0.028229509,-0.60959756,3.641708e-07,0.0,1.7067778e-07,-9.779117,29559000,2_8
-0.026098978,-0.6021407,6.2431087e-07,0.0,1.7059423e-07,-9.77433,29563000,2_8
-0.024501085,-0.58216715,1.367946e-07,0.0,1.7057332e-07,-9.773131,29567000,2_8
-0.023435822,-0.5512745,-5.520243e-08,0.0,1.7059423e-07,-9.77433,29571000,2_8
-0.022104241,-0.51052797,-8.253017e-08,0.0,1.706569e-07,-9.777922,29575000,2_8
