timestamp,hpos_drift_rate,vpos_drift_rate,hspd,blocked
5004000,0.0,0.0,0.0,1
5100000,0.0,0.0,0.0,1
5919000,0.0,0.0,0.0,1
6968000,0.0,0.0,0.0,1
7976000,0.0,0.0,0.0,1
8981000,0.0,0.0,0.0,1
9984000,0.0,0.0,0.0,1
10984000,0.0,0.0,0.0,1
11984000,0.0,0.0,0.0,1
12996000,0.0,0.0,0.0,1
14000000,0.0,0.0,0.0,1
14996000,0.0,0.0,0.0,1
16008000,0.0,0.0,0.0,1
17004000,0.0,0.0,0.0,1
17907000,0.0,0.0,0.0,1
18920000,0.0,0.0,0.0,1
19916000,0.0,0.0,0.0,1
20116000,0.0,0.0,0.0,1
42564000,0.0,0.0,0.0,1
42665000,0.0,0.0,0.0,1
43564000,0.0,0.0,0.0,1
44564000,0.0,0.0,0.0,1
