timestamp,timestamp_sample,ref_timestamp,ref_lat,ref_lon,x,y,z,delta_xy[0],delta_xy[1],delta_z,vx,vy,vz,z_deriv,delta_vxy[0],delta_vxy[1],delta_vz,ax,ay,az,heading,delta_heading,ref_alt,dist_bottom,eph,epv,evh,evv,vxy_max,vz_max,hagl_min,hagl_max,xy_valid,z_valid,v_xy_valid,v_z_valid,xy_reset_counter,z_reset_counter,vxy_reset_counter,vz_reset_counter,heading_reset_counter,xy_global,z_global,dist_bottom_valid,dist_bottom_sensor_bitfield
701000,701000,0,nan,nan,5.0596787e-19,-1.5976526e-18,3.2184283e-07,0.0,0.0,0.0,2.6638673e-17,0.0,7.814852e-05,7.831128e-05,1.110223e-16,-4.440892e-16,0.0,-1.040834e-14,5.5511148e-14,0.009575858,0.121145904,0.121145904,nan,0.100000374,0.70622146,3.5000029,7.071068,0.45001808,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,2
995000,995000,0,nan,nan,-5.356868e-16,2.8478086e-15,0.003420141,0.0,0.0,0.0,-3.3570345e-15,1.7908638e-14,0.0037145698,0.006364889,1.110223e-16,-4.440892e-16,0.0,-9.251859e-15,5.551115e-14,0.009577101,0.121145904,0.121145904,nan,0.102324784,0.85971946,1.4302982,4.3796062,0.45320728,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,2
1499000,1499000,0,nan,nan,3.6451923e-15,-3.6807525e-14,-0.0007669356,0.0,0.0,0.0,2.1657884e-14,-1.9834083e-13,0.00876517,0.0037225606,1.110223e-16,-4.440892e-16,0.0,6.0715315e-14,-5.273559e-13,0.00954233,0.121145904,0.121145904,nan,0.1,0.810142,0.890934,1.8468922,0.47011068,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,2
1992000,1992000,0,nan,nan,1.898071e-14,-1.6498467e-13,0.0012792271,0.0,0.0,0.0,6.315311e-14,-5.401039e-13,0.01331016,0.0075730877,1.110223e-16,-4.440892e-16,0.0,1.5265565e-13,-1.2906342e-12,0.009498558,0.121145904,0.121145904,nan,0.1,0.5426959,0.7444013,1.2668804,0.4981615,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,2
2501000,2501000,0,nan,nan,6.776814e-14,-5.6367313e-13,0.0068956614,0.0,0.0,0.0,1.08150536e-13,-9.016291e-13,0.017863221,0.013303779,1.110223e-16,-4.440892e-16,0.0,-4.9960036e-14,3.8857806e-13,0.009596348,0.121145904,0.121145904,nan,0.100014165,0.64936036,0.7129465,1.5556742,0.52675754,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,2
2996000,2996000,0,nan,nan,1.3648226e-13,-1.1224736e-12,0.0131962765,0.0,0.0,0.0,3.1632149e-13,-2.6030842e-12,0.021040397,0.015749967,1.110223e-16,-4.440892e-16,0.0,7.5460466e-13,-6.2311263e-12,0.009213573,0.121145904,0.121145904,nan,0.1,0.76019126,0.7380953,1.6552604,0.54708374,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,2
3500000,3500000,0,nan,nan,1.3190149e-13,-1.0835798e-12,0.016291711,0.0,0.0,0.0,4.3303346e-13,-3.5657514e-12,0.021540824,0.011950639,1.110223e-16,-4.440892e-16,0.0,3.1884215e-12,-2.621514e-11,0.008059665,0.121145904,0.121145904,nan,0.1,0.599983,0.7662082,1.2720966,0.54965967,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,2
4000000,4000000,0,nan,nan,-5.4305098e-14,4.4208796e-13,0.016279517,0.0,0.0,0.0,3.1635106e-13,-2.6134047e-12,0.020432925,0.0073417407,1.110223e-16,-4.440892e-16,0.0,5.2336603e-12,-4.302114e-11,0.0070901583,0.121145904,0.121145904,nan,0.1,0.6740571,0.80193865,1.2789847,0.54473615,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,2
4504000,4497000,0,nan,nan,-3.0438849e-13,2.4951493e-12,0.017408445,0.0,0.0,0.0,3.1136457e-13,-2.5700405e-12,0.0196531,0.005624408,1.110223e-16,-4.440892e-16,0.0,5.814793e-12,-4.7784e-11,0.006815791,0.121145904,0.121145904,nan,0.1,0.5277672,0.8012548,1.0070552,0.521385,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,2
4996000,4992000,0,nan,nan,-4.5405408e-13,3.7286957e-12,0.018504096,0.0,0.0,0.0,4.6157403e-13,-3.7929594e-12,0.018563949,0.0037153028,1.110223e-16,-4.440892e-16,0.0,8.050505e-12,-6.615819e-11,0.0057555735,0.121145904,0.121145904,nan,0.1,0.59075874,0.8158452,1.0286337,0.50481385,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,2
5492000,5488000,0,nan,nan,5.3410575e-11,-1.1098493e-05,0.013662981,0.0,0.0,0.0,3.9551995e-10,-6.302007e-05,0.014800126,-0.0040943893,1.110223e-16,-4.440892e-16,0.0,1.797344e-09,-0.00020450699,0.0060062325,0.12116351,0.121145904,nan,0.1,0.47647294,0.818229,0.8223803,0.48517224,inf,inf,inf,inf,0,1,0,1,1,0,1,0,1,0,0,1,2
