timestamp,accel_device_id,gyro_device_id,accel_clipping[0],accel_clipping[1],accel_clipping[2],accel_error_count,gyro_error_count,accel_rate_hz,gyro_rate_hz,accel_raw_rate_hz,gyro_raw_rate_hz,accel_vibration_metric,gyro_vibration_metric,gyro_coning_vibration,mean_accel[0],mean_accel[1],mean_accel[2],mean_gyro[0],mean_gyro[1],mean_gyro[2],temperature_accel,temperature_gyro
984000,1311004,1311004,0,0,0,0,0,272.72726,272.72726,272.72726,272.72726,0.009884311,0.0,0.0,0.0,1.7107159e-07,-9.801681,0.0,0.0,0.0,24.675455,24.675455
1992000,1311004,1311004,0,0,0,0,0,272.72726,272.72726,272.72726,272.72726,0.006922889,0.0,0.0,0.0,1.7107159e-07,-9.801681,0.0,0.0,0.0,24.675457,24.675457
3000000,1311004,1311004,0,0,0,0,0,272.72726,272.72726,272.72726,272.72726,0.009294976,0.0,0.0,0.0,1.7107159e-07,-9.801681,0.0,0.0,0.0,24.675451,24.675451
3912000,1311004,1311004,0,0,0,0,0,272.72726,272.72726,272.72726,272.72726,0.010572058,0.0,0.0,0.0,1.710716e-07,-9.8016815,0.0,0.0,0.0,24.675455,24.675455
4956000,1311004,1311004,0,0,0,0,0,226.9009,226.9009,226.9009,226.9009,0.009745993,0.0,0.0,0.0,1.7107158e-07,-9.80168,0.0,0.0,0.0,24.675455,24.675455
5995000,1311004,1311004,0,0,0,0,0,221.59279,221.59279,221.59279,221.59279,0.019785646,0.0,0.0,0.0,1.710716e-07,-9.8016815,0.0,0.0,0.0,24.675455,24.675455
6997000,1311004,1311004,0,0,0,0,0,216.66432,216.66432,216.66432,216.66432,0.01309097,0.0,0.0,0.0,1.7107158e-07,-9.80168,0.0,0.0,0.0,24.675455,24.675455
7988000,1311004,1311004,0,0,0,0,0,218.31908,218.31908,218.31908,218.31908,0.008939514,0.0,0.0,0.0,1.710716e-07,-9.8016815,0.0,0.0,0.0,24.675453,24.675453
8989000,1311004,1311004,0,0,0,0,0,219.2857,219.2857,219.2857,219.2857,0.009134495,0.0,0.0,0.0,1.7107159e-07,-9.801681,0.0,0.0,0.0,24.675457,24.675457
9936000,1311004,1311004,0,0,0,0,0,219.49461,219.49461,219.49461,219.49461,0.010472454,0.0,0.0,0.0,1.710716e-07,-9.8016815,0.0,0.0,0.0,24.675453,24.675453
