timestamp,timestamp_sample,hover_thrust,hover_thrust_var,accel_innov,accel_innov_var,accel_innov_test_ratio,accel_noise_var,valid
24952000,24952000,0.5363264,0.00019530146,0.16262382,3.7075124,0.0007925802,3.620191,0
24964000,24964000,0.5361757,0.00019186083,0.15592912,3.6851468,0.00073308975,3.5990343,0
25048000,25048000,0.5350531,0.00016492252,0.123855695,3.5307953,0.000482744,3.4539824,0
25156000,25156000,0.5338618,0.00013945664,0.14153951,3.336887,0.00066707,3.275743,0
25252000,25252000,0.5329332,0.00012300529,0.12765966,3.186038,0.00056834746,3.124902,0
25356000,25356000,0.5321448,0.00010681851,0.07683338,3.0177252,0.00021735905,2.9689426,0
25449000,25449000,0.53177434,9.595155e-05,0.05588776,2.8875608,0.000120187615,2.8359752,0
25556000,25556000,0.5313788,8.482793e-05,0.06923214,2.730383,0.00019505159,2.6902149,0
25657000,25657000,0.5310629,7.6379176e-05,0.047219515,2.5972438,9.53867e-05,2.559441,0
25756000,25756000,0.53097665,6.91914e-05,-0.011371193,2.4708955,5.814538e-06,2.4374874,0
25852000,25852000,0.53107274,6.3561e-05,-0.0293384,2.3559844,4.0593637e-05,2.3249466,0
25949000,25949000,0.53118235,5.8039586e-05,-0.020137131,2.250699,2.0018673e-05,2.21641,0
26056000,26056000,0.5311715,5.2707786e-05,0.014888309,2.1290026,1.1568367e-05,2.1023355,0
26156000,26156000,0.53100765,4.842594e-05,0.051281467,2.0257533,0.00014424203,2.0009186,0
26256000,26256000,0.53078765,4.461823e-05,0.04733017,1.9274434,0.00012913739,1.9043566,0
26357000,26357000,0.5306373,4.1226638e-05,0.027301133,1.8348078,4.5136538e-05,1.8115412,0
26460000,26460000,0.53069407,3.8153958e-05,0.06935227,1.7439116,0.00030644628,1.7218918,1
26556000,26556000,0.5302771,3.538976e-05,0.06558347,1.6609256,0.00028773723,1.6421584,1
26657000,26657000,0.5302741,3.292314e-05,-0.037178755,1.5804379,9.7178396e-05,1.5621878,1
26756000,26756000,0.5304654,3.0683896e-05,-0.05295925,1.5042162,0.00020717189,1.4878072,1
26848000,26848000,0.5306262,2.8833116e-05,-0.04284653,1.4401634,0.00014163711,1.4218056,1
26953000,26953000,0.53074634,2.6937787e-05,-0.022785466,1.3705932,4.2088628e-05,1.3499191,1
27049000,27049000,0.5307986,2.5185765e-05,-0.0009050369,1.3043222,6.977586e-08,1.2872733,1
27149000,27149000,0.5307507,2.3569472e-05,0.023715526,1.2411915,5.034823e-05,1.2250619,1
27252000,27252000,0.5306302,2.2077604e-05,0.04264289,1.1787815,0.00017140263,1.164139,1
27356000,27356000,0.5304984,2.0568503e-05,0.041283682,1.1172316,0.00016950056,1.1056738,1
27456000,27456000,0.53039795,1.9314319e-05,0.018193882,1.0630797,3.4597313e-05,1.0522267,1
27560000,27560000,0.5304238,1.8163624e-05,-0.032382607,1.0115784,0.00011518119,1.0,1
27656000,27656000,0.5305883,1.71215e-05,-0.060256228,1.0058279,0.00040108617,1.0,1
27756000,27756000,0.530805,1.6197902e-05,-0.07690948,1.0054951,0.00065363804,1.0,1
27856000,27856000,0.53101176,1.5373365e-05,-0.072616205,1.0051891,0.00058287685,1.0,1
27952000,27952000,0.53121024,1.4704777e-05,-0.08367413,1.0049497,0.0007740974,1.0,1
28052000,28052000,0.5314398,1.4026848e-05,-0.08432181,1.00473,0.0007862994,1.0,1
28152000,28152000,0.5316143,1.3407712e-05,-0.060828842,1.0045424,0.0004092685,1.0,1
28249000,28249000,0.53171694,1.2837511e-05,-0.022741824,1.0043781,5.7215122e-05,1.0,1
28357000,28357000,0.53173405,1.2260811e-05,0.0123358965,1.0042148,1.6837294e-05,1.0,1
28456000,28456000,0.5316688,1.1778027e-05,0.041975245,1.0040662,0.00019497621,1.0,1
28552000,28552000,0.53157425,1.1376449e-05,0.06267249,1.003932,0.00043471745,1.0,1
28656000,28656000,0.5314445,1.0919564e-05,0.05291044,1.0037645,0.0003098906,1.0,1
28757000,28757000,0.531357,1.0538926e-05,0.03418106,1.0036142,0.00012934858,1.0,1
28856000,28856000,0.53132415,1.01869855e-05,0.0030635018,1.003464,1.0391828e-06,1.0,1
28957000,28957000,0.53136384,9.861345e-06,-0.04756272,1.0033369,0.00025052094,1.0,1
29056000,29056000,0.5314506,9.556032e-06,-0.046631634,1.003245,0.00024083063,1.0,1
29156000,29156000,0.53150785,9.268517e-06,-0.010811656,1.0031645,1.2947018e-05,1.0,1
29256000,29256000,0.53151137,8.99795e-06,-0.0006850804,1.0030686,5.198882e-08,1.0,1
29348000,29348000,0.53151476,8.769208e-06,-0.0056622084,1.002984,3.551691e-06,1.0,1
29456000,29456000,0.5315416,8.504548e-06,-0.012774527,1.002905,1.807954e-05,1.0,1
29556000,29556000,0.53149754,8.279478e-06,0.15989932,1.0028062,0.0028329166,1.0,1
29656000,29656000,0.53108275,8.068764e-06,0.204501,1.0026973,0.00463424,1.0,1
29756000,29756000,0.5309879,7.870497e-06,-0.020803586,1.0026335,4.7961385e-05,1.0,1
29856000,29856000,0.5304502,7.682599e-06,0.59648424,1.0025282,0.039432913,1.0,1
29957000,29957000,0.5299004,7.509252e-06,0.20206502,1.0024265,0.0045257155,1.0,1
30056000,30056000,0.52992964,7.3433166e-06,-0.039050728,1.0024109,0.00016903241,1.0,1
30147000,30147000,0.5296248,7.1998556e-06,0.16819769,1.0023569,0.0031359938,1.0,1
30256000,30256000,0.5294856,7.031852e-06,-0.023232311,1.002319,5.9832386e-05,1.0,1
30356000,30356000,0.52925134,6.884789e-06,0.6401849,1.0022794,0.04543385,1.0,1
30456000,30456000,0.5288554,6.7461915e-06,0.1955088,1.0022044,0.0042377342,1.0,1
30556000,30556000,0.52886194,6.613485e-06,-0.12329465,1.0021881,0.0016853758,1.0,1
30665000,30665000,0.52852654,6.4728515e-06,0.16996825,1.0021315,0.0032030845,1.0,1
30748000,30748000,0.5284341,6.375694e-06,0.015331581,1.0021075,2.6062558e-05,1.0,1
30856000,30856000,0.5283591,6.243809e-06,0.67010164,1.0020913,0.049788788,1.0,1
30948000,30948000,0.5280139,6.142179e-06,0.25183344,1.002029,0.007032407,1.0,1
31048000,31048000,0.5279432,6.033017e-06,-0.090932995,1.0020095,0.00091691414,1.0,1
31156000,31156000,0.5277195,5.915523e-06,0.24618912,1.0019785,0.0067210444,1.0,1
31260000,31260000,0.5275065,5.815422e-06,0.07852422,1.0019416,0.0006837893,1.0,1
31348000,31348000,0.5275662,5.7264606e-06,-0.15996107,1.0019403,0.0028375553,1.0,1
31448000,31448000,0.5271963,5.6312047e-06,0.30355865,1.0018861,0.010219375,1.0,1
31556000,31556000,0.5270136,5.5312794e-06,-0.0050004423,1.0018511,2.773136e-06,1.0,1
31651000,31651000,0.5268304,5.453529e-06,0.23403226,1.001823,0.0060746036,1.0,1
31752000,31752000,0.5267087,5.369439e-06,0.062066697,1.0017974,0.00042726254,1.0,1
31856000,31856000,0.5267926,5.288194e-06,-0.15975896,1.0017998,0.0028307855,1.0,1
31949000,31949000,0.52646405,5.206726e-06,0.2633325,1.0017512,0.0076914197,1.0,1
32056000,32056000,0.52632135,5.1223983e-06,-0.03056848,1.0017245,0.00010364705,1.0,1
32157000,32157000,0.52616185,5.0487834e-06,0.3102438,1.0017042,0.010676383,1.0,1
32255000,32255000,0.526031,4.987103e-06,0.09541089,1.0016825,0.001009772,1.0,1
32348000,32348000,0.52607423,4.915488e-06,-0.15539965,1.0016799,0.0026787277,1.0,1
32456000,32456000,0.52577,4.8407564e-06,0.23957524,1.0016358,0.006366951,1.0,1
32556000,32556000,0.525683,4.7762715e-06,-0.049675137,1.0016171,0.00027373724,1.0,1
32656000,32656000,0.5257117,4.7128065e-06,0.4659303,1.0016224,0.024082158,1.0,1
