timestamp,rtl_time_s,rtl_limit_fraction
11092000,0.0,0.0
12108000,0.075629026,8.403226e-05
13109000,0.10178606,0.00011309563
14124000,0.033570822,3.7300917e-05
15148000,0.09154564,0.000101717385
16156000,0.1462016,0.00016244622
17180000,0.10829837,0.000120331526
18227000,0.08904797,9.894219e-05
19272000,0.16910276,0.00018789197
20288000,0.0041240714,4.582302e-06
21316000,0.037465673,4.162853e-05
22328000,0.5113919,0.00056821323
23336000,0.71054685,0.0007894965
24336000,0.8953455,0.0009948284
25368000,0.81453764,0.0009050419
26380000,0.80725044,0.00089694496
27400000,0.8215976,0.00091288623
28408000,0.88980705,0.0009886746
29428000,0.9095616,0.001010624
30468000,0.9497062,0.0010552292
31472000,1.0102717,0.0011225241
32488000,1.0134066,0.0011260075
33488000,1.0011306,0.0011123674
34508000,1.0314264,0.0011460294
35508000,0.98619145,0.0010957683
36508000,1.073135,0.0011923723
37528000,1.0532547,0.0011702831
38529000,0.9754003,0.0010837782
39532000,0.9731765,0.0010813072
40540000,0.4696759,0.0005218621
41559000,0.16571328,0.00018412588
42564000,0.10453783,0.00011615315
43568000,0.10335453,0.00011483837
44596000,0.09486671,0.00010540746
