timestamp,saturation_status
996000,1529
2000000,1529
3004000,1529
4000000,1533
5000000,1533
6004000,1533
7004000,1533
8004000,1533
9004000,1533
10000000,1533
11000000,1533
12000000,1533
13000000,1533
14004000,1533
15004000,1533
16000000,1533
17004000,1529
18004000,1529
19000000,1533
20000000,1533
21000000,1529
22000000,1
23000000,1
24000000,1
25003000,1
26004000,1
27004000,1
28001000,1
29000000,1
30000000,1
31002000,1
32004000,1
33004000,1
34000000,1
35000000,1
36000000,1
37004000,1
37996000,1
39004000,1533
40002000,1533
