magnetometer_ga[0],magnetometer_ga[1],magnetometer_ga[2],timestamp,DTMode
0.10614325,-0.22860698,0.48653206,40948000,2_7
0.10630782,-0.2281047,0.4867324,40969000,2_7
0.10602243,-0.2288448,0.48644716,40996000,2_7
0.10468541,-0.227473,0.48737872,41016000,2_7
0.103342995,-0.22454771,0.4890188,41036000,2_7
0.103297696,-0.22252397,0.48995298,41056000,2_7
0.10461406,-0.22167602,0.49005795,41080000,2_7
0.106743,-0.22266482,0.48914948,41100000,2_7
0.10812322,-0.22436877,0.48806697,41120000,2_7
0.10880583,-0.22589651,0.4872097,41140000,2_7
0.11045835,-0.22812605,0.48579547,41163000,2_7
0.11352559,-0.23129313,0.4835863,41184000,2_7
0.11621062,-0.23403387,0.48162585,41208000,2_7
0.117339626,-0.23572765,0.48052618,41229000,2_7
0.117490344,-0.23663874,0.48004127,41252000,2_7
0.11792629,-0.23749772,0.47950992,41272000,2_7
0.11824959,-0.23756528,0.4793968,41292000,2_7
0.11691981,-0.23549847,0.4807391,41315000,2_7
0.115334645,-0.23344432,0.48212367,41335000,2_7
0.11513115,-0.23363556,0.48207968,41356000,2_7
0.11484931,-0.23372717,0.48210248,41380000,2_7
0.11389158,-0.23260131,0.48287216,41404000,2_7
0.11103989,-0.22857013,0.48545247,41424000,2_7
0.10952449,-0.22641507,0.48680815,41448000,2_7
0.10988005,-0.22714034,0.48638994,41468000,2_7
0.11020085,-0.22792286,0.48595116,41488000,2_7
0.109946355,-0.22787827,0.48602948,41508000,2_7
0.10765678,-0.22496824,0.48789218,41528000,2_7
0.103594616,-0.21939133,0.49129334,41551000,2_7
0.10111034,-0.21616863,0.4932437,41572000,2_7
0.1006306,-0.21577154,0.49351546,41595000,2_7
0.09822424,-0.21250764,0.49540836,41617000,2_7
0.09334227,-0.20513639,0.4994362,41640000,2_7
0.09156877,-0.20215236,0.5009902,41663000,2_7
0.0925275,-0.20341174,0.5003037,41687000,2_7
0.09214631,-0.20277034,0.5006334,41708000,2_7
0.08916022,-0.1981237,0.50302535,41730000,2_7
0.088283435,-0.19655488,0.50379914,41752000,2_7
0.08901008,-0.1976566,0.50324017,41772000,2_7
0.08669572,-0.19494067,0.5046931,41795000,2_7
0.078888975,-0.18414986,0.50998896,41816000,2_7
0.072038256,-0.17250709,0.51505715,41836000,2_7
0.07196981,-0.17072,0.51566994,41856000,2_7
0.07436526,-0.17378299,0.5143046,41876000,2_7
0.076488316,-0.17639485,0.51310337,41896000,2_7
0.07834838,-0.17780036,0.51233786,41916000,2_7
0.07946663,-0.17888838,0.51178616,41936000,2_7
0.08092794,-0.18114868,0.510761,41957000,2_7
0.08223538,-0.18307568,0.5098648,41980000,2_7
0.082080595,-0.18255244,0.5100768,42004000,2_7
0.081411056,-0.1806942,0.5108458,42024000,2_7
0.082092434,-0.18161185,0.51041085,42044000,2_7
0.08312877,-0.18330456,0.5096375,42068000,2_7
0.08333269,-0.18348587,0.50953907,42088000,2_7
0.08247877,-0.1813633,0.51043624,42112000,2_7
0.0831383,-0.18139198,0.51031923,42136000,2_7
0.08480717,-0.18374974,0.5091999,42159000,2_7
0.086487584,-0.18603835,0.50808525,42179000,2_7
0.08788362,-0.18720049,0.50741893,42199000,2_7
0.08857387,-0.18736096,0.5072397,42220000,2_7
0.08956351,-0.18880807,0.5065285,42240000,2_7
0.090967126,-0.19080287,0.5055295,42268000,2_7
0.09188594,-0.19172634,0.50501436,42288000,2_7
0.09143868,-0.19038779,0.5056015,42308000,2_7
0.0923438,-0.19134182,0.5050764,42328000,2_7
0.094000004,-0.19353685,0.5039325,42351000,2_7
0.09527071,-0.19527896,0.5030221,42372000,2_7
0.09514233,-0.19477606,0.5032411,42395000,2_7
0.09520465,-0.19441257,0.50337,42416000,2_7
0.0958094,-0.19538125,0.50288004,42439000,2_7
0.096330374,-0.19611262,0.5024957,42463000,2_7
0.096757196,-0.19566326,0.5025888,42484000,2_7
0.097174846,-0.19581501,0.502449,42504000,2_7
0.09843856,-0.19753227,0.5015293,42531000,2_7
0.09938384,-0.19874182,0.5008652,42555000,2_7
0.0978609,-0.19614473,0.5021869,42576000,2_7
0.09778672,-0.19589902,0.5022974,42599000,2_7
0.0990245,-0.19747518,0.5014368,42620000,2_7
0.10027027,-0.19870976,0.50070137,42640000,2_7
0.10068512,-0.19877586,0.5005919,42660000,2_7
0.10115718,-0.19946174,0.50022376,42684000,2_7
0.101343945,-0.19981697,0.5000442,42704000,2_7
0.10090449,-0.19873479,0.5005638,42724000,2_7
0.10044613,-0.1980342,0.50093377,42744000,2_7
0.10041761,-0.1982975,0.50083524,42764000,2_7
0.10063547,-0.19883347,0.500579,42784000,2_7
0.09962568,-0.19775295,0.5012084,42804000,2_7
0.09952795,-0.19784331,0.50119233,42828000,2_7
0.09969619,-0.19829261,0.50098133,42848000,2_7
0.09873815,-0.19723849,0.50158614,42871000,2_7
0.097840995,-0.19627078,0.50214195,42896000,2_7
0.0979241,-0.19640248,0.50207424,42917000,2_7
0.098162845,-0.19643281,0.50201553,42940000,2_7
0.099216774,-0.19776462,0.50128484,42960000,2_7
0.100207604,-0.19915083,0.5005384,42983000,2_7
0.10124115,-0.20056264,0.49976608,43008000,2_7
0.10249376,-0.2020803,0.49889874,43028000,2_7
0.10350263,-0.20340596,0.49815097,43051000,2_7
0.10418534,-0.20443845,0.49758613,43072000,2_7
0.102772884,-0.20291139,0.49850234,43092000,2_7
0.09953763,-0.19860612,0.5008865,43115000,2_7
0.09905481,-0.19738372,0.50146717,43135000,2_7
0.09977527,-0.1979219,0.50111216,43159000,2_7
0.09929001,-0.19734488,0.5014351,43179000,2_7
0.09551205,-0.19224674,0.5041405,43200000,2_7
0.093955055,-0.18983069,0.5053497,43220000,2_7
0.09440252,-0.18999475,0.5052045,43244000,2_7
0.0952953,-0.19091022,0.50469166,43266000,2_7
0.09490093,-0.19015014,0.5050528,43289000,2_7
0.09548702,-0.19066694,0.5047474,43311000,2_7
0.09606114,-0.19126165,0.50441337,43331000,2_7
0.09485322,-0.18951494,0.5052988,43352000,2_7
0.09356245,-0.18760718,0.5062521,43372000,2_7
0.093160465,-0.18690127,0.50658715,43392000,2_7
0.08989537,-0.18243459,0.50879234,43416000,2_7
0.08641852,-0.17808127,0.5109402,43436000,2_7
0.08553283,-0.17750284,0.51129097,43460000,2_7
0.085350186,-0.17796008,0.51116246,43483000,2_7
0.08325062,-0.17632446,0.5120742,43508000,2_7
0.082339294,-0.17588224,0.51237416,43528000,2_7
0.08232681,-0.17637916,0.51220524,43552000,2_7
0.082105204,-0.17679153,0.51209867,43576000,2_7
0.08260859,-0.17781116,0.51166433,43599000,2_7
0.08291072,-0.17865753,0.5113207,43619000,2_7
0.082794644,-0.17897558,0.5112283,43640000,2_7
0.082168475,-0.17867786,0.5114333,43663000,2_7
0.08151063,-0.17836782,0.51164687,43684000,2_7
0.081748046,-0.17896466,0.51140046,43704000,2_7
