timestamp,lat,lon,alt,x,y,z,yaw,valid_alt,valid_hpos,valid_lpos,manual_home
5625000,0.0,0.0,50.6912,0.0,0.0,0.0,0.0,1,0,0,0
11093000,28.14295819237748,112.98371092459162,50.628765,-0.02308657,-0.01719857,0.05812403,0.04938275,1,1,1,0
22676000,28.14295819237748,112.98371092459162,50.628765,-0.02308657,-0.01719857,0.05812403,0.049454354,1,1,1,0
22860000,28.142958096751585,112.98371085993311,50.71174,-0.033719685,-0.023538254,-0.02486429,0.051022183,1,1,1,0
29826000,28.142958096751585,112.98371085993311,50.71174,-0.033719685,-0.023538254,-0.02486429,0.050890144,1,1,1,0
30570000,28.142957985180917,112.98371067410557,50.712986,-0.046125777,-0.04175841,-0.021785382,0.05014078,1,1,1,0
30640000,28.142957985180917,112.98371067410557,50.712986,-0.046125777,-0.04175841,-0.021785382,0.050247677,1,1,1,0
32164000,28.142957985180917,112.98371067410557,50.712986,-0.046125777,-0.04175841,-0.021785382,0.047385745,1,1,1,0
35606000,28.142957985180917,112.98371067410557,50.712986,-0.046125777,-0.04175841,-0.021785382,0.046886146,1,1,1,0
38009000,28.142957985180917,112.98371067410557,50.712986,-0.046125777,-0.04175841,-0.021785382,0.047547147,1,1,1,0
39508000,28.142957985180917,112.98371067410557,50.712986,-0.046125777,-0.04175841,-0.021785382,0.04682737,1,1,1,0
42544000,28.142957985180917,112.98371067410557,50.712986,-0.046125777,-0.04175841,-0.021785382,0.047223,1,1,1,0
42556000,28.142957985180917,112.98371067410557,50.712986,-0.046125777,-0.04175841,-0.021785382,0.047225952,1,1,1,0
