timestamp,accel_device_id_primary,accel_device_ids[0],accel_device_ids[1],accel_device_ids[2],accel_device_ids[3],accel_inconsistency_m_s_s[0],accel_inconsistency_m_s_s[1],accel_inconsistency_m_s_s[2],accel_inconsistency_m_s_s[3],gyro_device_id_primary,gyro_device_ids[0],gyro_device_ids[1],gyro_device_ids[2],gyro_device_ids[3],gyro_inconsistency_rad_s[0],gyro_inconsistency_rad_s[1],gyro_inconsistency_rad_s[2],gyro_inconsistency_rad_s[3],accel_healthy[0],accel_healthy[1],accel_healthy[2],accel_healthy[3],gyro_healthy[0],gyro_healthy[1],gyro_healthy[2],gyro_healthy[3]
515000,1310988,1310988,1310996,1311004,0,0.0030468556,0.0015239504,0.0015230717,0.0,1310988,1310988,1310996,1311004,0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0
519000,1310988,1310988,1310996,1311004,0,0.0030480544,0.0015245236,0.0015236889,0.0,1310988,1310988,1310996,1311004,0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0
709000,1310988,1310988,1310996,1311004,0,0.003067585,0.00153393,0.0015338408,0.0,1310988,1310988,1310996,1311004,0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0
912000,1310988,1310988,1310996,1311004,0,0.0025056468,0.0012528592,0.0012528592,0.0,1310988,1310988,1310996,1311004,0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0
1116000,1310988,1310988,1310996,1311004,0,0.003005138,0.0015026439,0.0015026439,0.0,1310988,1310988,1310996,1311004,0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0
1321000,1310988,1310988,1310996,1311004,0,0.003063544,0.0015317488,0.0015318425,0.0,1310988,1310988,1310996,1311004,0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0
1516000,1310988,1310988,1310996,1311004,0,0.0030698576,0.0015348039,0.0015349105,0.0,1310988,1310988,1310996,1311004,0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0
1715000,1310988,1310988,1310996,1311004,0,0.0030706446,0.0015352881,0.0015353617,0.0,1310988,1310988,1310996,1311004,0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0
1920000,1310988,1310988,1310996,1311004,0,0.0030705864,0.001535341,0.0015353699,0.0,1310988,1310988,1310996,1311004,0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0
2116000,1310988,1310988,1310996,1311004,0,0.0030706336,0.0015353418,0.001535297,0.0,1310988,1310988,1310996,1311004,0,0.0,0.0,0.0,0.0,1,1,1,0,0,0,0,0
