timestamp,rtl_time_s,rtl_limit_fraction
11064000,0.0,0.0
12064000,0.06843369,7.603744e-05
13076000,0.09669342,0.00010743714
14077000,0.009904927,1.1005474e-05
15088000,0.06813777,7.570864e-05
16100000,0.12091383,0.00013434871
17105000,0.092314355,0.00010257152
18105000,0.06955981,7.7288685e-05
19109000,0.15028302,0.00016698115
20123000,0.11174579,0.00012416199
21152000,0.01009601,1.12177895e-05
22157000,0.11184704,0.00012427449
23181000,0.5781649,0.0006424055
24204000,0.8351068,0.0009278965
25219000,0.8862948,0.000984772
26237000,0.8018352,0.00089092803
27256000,0.7753984,0.00086155377
28259000,0.84859335,0.0009428815
29291000,0.84346056,0.00093717844
30309000,0.8459684,0.00093996496
31320000,0.8539361,0.0009488179
32331000,0.82818246,0.00092020276
33337000,0.8476848,0.000941872
34348000,0.78305036,0.00087005604
35356000,0.7133411,0.00079260126
36363000,0.79346824,0.00088163145
37372000,0.80443734,0.0008938193
38376000,0.7814889,0.00086832105
39424000,0.6959038,0.0007732265
40435000,0.20489231,0.00022765812
41444000,0.22550192,0.0002505577
42456000,0.16413274,0.00018236972
43476000,0.14807774,0.00016453084
44488000,0.13538188,0.00015042433
