timestamp,timestamp_sample,baro_device_id,baro_alt_meter,baro_temp_celcius,baro_pressure_pa,rho
481000,458700,6620172,49.954926,24.675455,100726.43,1.1780086
531000,509636,6620172,49.917366,24.675455,100726.88,1.1780139
581000,558200,6620172,49.954926,24.675455,100726.45,1.1780088
632000,609454,6620172,49.907974,24.675455,100726.98,1.178015
688000,661818,6620172,49.94084,24.675455,100726.555,1.17801
741000,717900,6620172,49.936146,24.675455,100726.63,1.178011
792000,770444,6620172,49.93145,24.675455,100726.69,1.1780117
843000,820000,6620172,49.93145,24.675455,100726.7,1.1780118
895000,871000,6620172,49.945534,24.675455,100726.52,1.1780096
948000,923700,6620172,49.99718,24.675455,100725.93,1.1780027
1001000,975636,6620172,49.94084,24.675455,100726.57,1.1780102
1055000,1030000,6620172,49.936146,24.675455,100726.66,1.1780112
1108000,1081000,6620172,49.936146,24.675455,100726.66,1.1780112
1160000,1135727,6620172,49.94084,24.675455,100726.55,1.17801
1212000,1187750,6620172,49.973705,24.675455,100726.19,1.1780058
1264000,1240454,6620172,49.95962,24.675455,100726.37,1.1780078
1321000,1291272,6620172,49.917366,24.675455,100726.875,1.1780138
1372000,1347727,6620172,49.922062,24.675455,100726.82,1.1780132
1424000,1400000,6620172,49.898586,24.675455,100727.06,1.178016
1480000,1451900,6620172,49.954926,24.675455,100726.41,1.1780082
1533000,1510200,6620172,49.91267,24.675455,100726.94,1.1780145
1583000,1563000,6620172,49.922062,24.675455,100726.82,1.1780132
1633000,1610888,6620172,49.93145,24.675455,100726.72,1.1780119
1685000,1661545,6620172,49.99718,24.675455,100725.9,1.1780024
1740000,1713636,6620172,49.922062,24.675455,100726.78,1.1780126
1792000,1770272,6620172,49.91267,24.675455,100726.96,1.1780148
1844000,1820000,6620172,49.983097,24.675455,100726.1,1.1780047
1896000,1871545,6620172,49.94084,24.675455,100726.586,1.1780103
1948000,1924444,6620172,49.95962,24.675455,100726.34,1.1780075
2001000,1974833,6620172,49.90328,24.675455,100727.05,1.1780158
2052000,2029800,6620172,49.936146,24.675455,100726.61,1.1780107
2107000,2081250,6620172,49.922062,24.675455,100726.78,1.1780126
2159000,2134545,6620172,49.964314,24.675455,100726.31,1.1780072
2211000,2187800,6620172,49.90328,24.675455,100727.03,1.1780156
2263000,2238500,6620172,49.898586,24.675455,100727.09,1.1780163
2313000,2290000,6620172,49.922062,24.675455,100726.82,1.1780132
2367000,2343090,6620172,49.973705,24.675455,100726.195,1.1780058
2419000,2395000,6620172,49.983097,24.675455,100726.05,1.178004
2473000,2445900,6620172,49.93145,24.675455,100726.68,1.1780115
