timestamp,mag_inconsistency_angle
515000,0.0
997000,0.0
1501000,0.0
2001000,0.0
2499000,0.0
3000000,0.0
3504000,0.0
4000000,0.0
4504000,0.0
5001000,0.0
5496000,0.0
6003000,0.0
6501000,0.0
7004000,0.0
7500000,0.0
8004000,0.0
8501000,0.0
9000000,0.0
9503000,0.0
10001000,0.0
10500000,0.0
11003000,0.0
11501000,0.0
12000000,0.0
12500000,0.0
13000000,0.0
13509000,0.0
14003000,0.0
14504000,0.0
15003000,0.0
15509000,0.0
16004000,0.0
16500000,0.0
17001000,0.0
17501000,0.0
17627000,0.0
43829000,0.0
43836000,0.0
44332000,1.1914217e-10
