timestamp,lat,lon,alt,x,y,z,yaw,valid_alt,valid_hpos,valid_lpos,manual_home
5512000,0.0,0.0,49.95361,0.0,0.0,0.0,0.0,1,0,0,0
11060000,40.154030255114854,116.25952088755045,49.888767,0.006128492,-0.0010580614,0.064841054,-0.0039561205,1,1,1,0
11439000,40.154030255114854,116.25952088755045,49.888767,0.006128492,-0.0010580614,0.064841054,-0.0039800243,1,1,1,0
15788000,40.154030156474974,116.25952034361993,50.041904,-0.0048397626,-0.04728552,-0.08829403,-0.0048254784,1,1,1,0
19020000,40.15402963012245,116.25952082211013,49.89725,-0.06336749,-0.0066196895,0.056358166,-0.005065026,1,1,1,0
