timestamp,accel_device_id,gyro_device_id,accel_clipping[0],accel_clipping[1],accel_clipping[2],accel_error_count,gyro_error_count,accel_rate_hz,gyro_rate_hz,accel_raw_rate_hz,gyro_raw_rate_hz,accel_vibration_metric,gyro_vibration_metric,gyro_coning_vibration,mean_accel[0],mean_accel[1],mean_accel[2],mean_gyro[0],mean_gyro[1],mean_gyro[2],temperature_accel,temperature_gyro
996000,1310996,1310996,0,0,0,0,0,200.0,187.5,200.0,187.5,0.010053354,0.0,0.0,0.0,1.7107159e-07,-9.801681,0.0,0.0,0.0,24.675453,24.675453
1924000,1310996,1310996,0,0,0,0,0,200.0,187.5,200.0,187.5,0.020863462,0.0,0.0,0.0,1.7107159e-07,-9.801681,0.0,0.0,0.0,24.675451,24.675451
2956000,1310996,1310996,0,0,0,0,0,200.0,187.5,200.0,187.5,0.019576078,0.0,0.0,0.0,1.7107159e-07,-9.801681,0.0,0.0,0.0,24.675455,24.675455
3972000,1310996,1310996,0,0,0,0,0,200.0,187.5,200.0,187.5,0.013261804,0.0,0.0,0.0,1.7107159e-07,-9.801681,0.0,0.0,0.0,24.675451,24.675451
4980000,1310996,1310996,0,0,0,0,0,200.0,187.5,200.0,187.5,0.011125006,0.0,0.0,0.0,1.7107159e-07,-9.801681,0.0,0.0,0.0,24.675453,24.675453
5929000,1310996,1310996,0,0,0,0,0,198.80563,198.80641,198.80563,198.80641,0.014718134,0.0,0.0,0.0,1.7107159e-07,-9.801681,0.0,0.0,0.0,24.675453,24.675453
6936000,1310996,1310996,0,0,0,0,0,199.24529,199.24574,199.24529,199.24574,0.013857143,0.0,0.0,0.0,1.7107159e-07,-9.801681,0.0,0.0,0.0,24.675453,24.675453
7964000,1310996,1310996,0,0,0,0,0,199.99998,199.99998,199.99998,199.99998,0.012473184,0.0,0.0,0.0,1.7107158e-07,-9.80168,0.0,0.0,0.0,24.675455,24.675455
8920000,1310996,1310996,0,0,0,0,0,199.75145,199.75145,199.75145,199.75145,0.013713363,0.0,0.0,0.0,1.7107158e-07,-9.80168,0.0,0.0,0.0,24.675455,24.675455
9932000,1310996,1310996,0,0,0,0,0,199.53348,199.53365,199.53348,199.53365,0.013146436,0.0,0.0,0.0,1.710716e-07,-9.8016815,0.0,0.0,0.0,24.675457,24.675457
10984000,1310996,1310996,0,0,0,0,0,199.08362,199.08406,199.08362,199.08406,0.013552622,0.0,0.0,0.0,1.710716e-07,-9.8016815,0.0,0.0,0.0,24.675457,24.675457
11985000,1310996,1310996,0,0,0,0,0,198.10266,198.12106,198.10266,198.12106,0.014005877,0.0,0.0,0.0,1.7107159e-07,-9.801681,0.0,0.0,0.0,24.675451,24.675451
12992000,1310996,1310996,0,0,0,0,0,198.30244,198.33594,198.30244,198.33594,0.011861081,0.0,0.0,0.0,1.7107159e-07,-9.801681,0.0,0.0,0.0,24.675451,24.675451
13996000,1310996,1310996,0,0,0,0,0,198.71182,198.742,198.71182,198.742,0.013030413,0.0,0.0,0.0,1.7107159e-07,-9.801681,0.0,0.0,0.0,24.675451,24.675451
14936000,1310996,1310996,0,0,0,0,0,198.69502,198.74,198.69502,198.74,0.013194754,0.0,0.0,0.0,1.7107158e-07,-9.80168,0.0,0.0,0.0,24.675455,24.675455
15988000,1310996,1310996,0,0,0,0,0,198.87885,198.94502,198.87885,198.94502,0.0119556775,0.0,0.0,0.0,1.7107159e-07,-9.801681,0.0,0.0,0.0,24.675457,24.675457
16940000,1310996,1310996,0,0,0,0,0,199.48622,199.57347,199.48622,199.57347,0.0116168605,0.0,0.0,0.0,1.7107159e-07,-9.801681,0.0,0.0,0.0,24.675455,24.675455
