timestamp,tilt_limit,takeoff_state
724000,0.0,1
11060000,0.0026,1
11068000,0.0042000003,1
12064000,0.19519994,1
12136000,0.20943952,1
15792000,0.20943952,2
16795000,0.20943952,3
18288000,0.20943952,4
21292000,0.21103951,5
21304000,0.21343951,5
22284000,0.40943965,5
23288000,0.6102403,5
24168000,0.7853982,5
40276000,0.7829982,3
40288000,0.7805982,3
41272000,0.58379745,3
42279000,0.38239694,1
