timestamp,rtl_time_s,rtl_limit_fraction
11060000,0.0,0.0
12064000,0.112637356,0.00012515263
13068000,0.15310964,0.00017012184
14076000,0.22549666,0.00025055188
15112000,0.20672627,0.00022969586
16156000,0.03865861,4.2954012e-05
17164000,0.16829233,0.00018699148
18167000,0.14270356,0.00015855952
19195000,0.011552266,1.28358515e-05
20204000,0.12659399,0.00014065999
21216000,0.5420308,0.0006022565
22236000,0.7814535,0.0008682817
23279000,0.8668166,0.0009631296
24324000,0.7963339,0.00088481547
25332000,0.76677215,0.0008519691
26332000,0.8332556,0.0009258396
27336000,0.8233442,0.00091482693
28384000,0.83966315,0.0009329591
29432000,0.85495037,0.00094994495
30444000,0.81710374,0.0009078931
31455000,0.7726131,0.00085845904
32463000,0.7908009,0.00087866775
33488000,0.74902564,0.00083225075
34492000,0.8353179,0.00092813105
35512000,0.83567315,0.00092852575
36516000,0.8230843,0.00091453816
37524000,0.83132434,0.00092369376
38552000,0.21563089,0.00023958989
39553000,0.20824103,0.00023137893
40568000,0.1397601,0.00015528902
41580000,0.12163292,0.0001351477
42592000,0.12424405,0.00013804896
