timestamp,hpos_drift_rate,vpos_drift_rate,hspd,blocked
5004000,0.0,0.0,0.0,1
5100000,0.0,0.0,0.0,1
6005000,0.0,0.0,0.0,1
6920000,0.0,0.0,0.0,1
7928000,0.0,0.0,0.0,1
8936000,0.0,0.0,0.0,1
9948000,0.0,0.0,0.0,1
10964000,0.0,0.0,0.0,1
11937000,0.0,0.0,0.0,1
12948000,0.0,0.0,0.0,1
13968000,0.0,0.0,0.0,1
14960000,0.0,0.0,0.0,1
15968000,0.0,0.0,0.0,1
16976000,0.0,0.0,0.0,1
17988000,0.0,0.0,0.0,1
18996000,0.0,0.0,0.0,1
40296000,0.0,0.0,0.0,1
40399000,0.0,0.0,0.0,1
41219000,0.0,0.0,0.0,1
42224000,0.0,0.0,0.0,1
