timestamp,x,y,z,yaw,yawspeed,vx,vy,vz,acceleration[0],acceleration[1],acceleration[2],jerk[0],jerk[1],jerk[2],thrust[0],thrust[1],thrust[2]
11216000,0.008138348,2.9110897e-05,0.07486199,-0.0038901127,0.00027789857,0.0008500061,0.0001272984,0.6989422,0.0512197,0.0057126284,-0.09199104,0.0,0.0,-4.0,nan,nan,nan
11232000,0.008176361,0.00021591027,0.07010011,-0.003882651,0.00046635975,-0.0004959442,-8.966721e-05,0.69948804,-0.05269134,-0.005874276,-0.063994676,0.0,0.0,-4.0,nan,nan,nan
11336000,0.0070572053,0.0012459013,0.07430918,-0.0038370953,0.00045442415,0.0006884282,0.00012061918,0.6992783,0.059670687,0.006639838,-0.075983845,0.0,0.0,-4.0,nan,nan,nan
11615000,0.0032739579,0.0014988538,0.06400313,-0.0037960415,8.1207276e-05,-0.0005434542,-2.5390169e-05,0.6989423,-0.027847052,-0.0011107922,-0.091986254,0.0,0.0,-4.0,nan,nan,nan
11808000,0.0026902969,0.0012115753,0.02331598,-0.003780083,4.733447e-05,-0.00055091863,-2.7897224e-05,0.69920015,-0.03536737,-0.0014073849,-0.07999181,0.0,0.0,-4.0,nan,nan,nan
12016000,0.005466481,-0.0026262193,-0.02481802,-0.0038303696,-0.00047372887,-0.0006519492,-3.576973e-05,0.69920033,-0.045608878,-0.0018093586,-0.07998183,0.0,0.0,-4.0,nan,nan,nan
12228000,0.008690023,-0.0048419773,-0.039838187,-0.0039018497,-0.00029447256,0.0006956997,4.6075067e-05,0.69920045,0.051157117,0.0023386478,-0.07997566,0.0,0.0,-4.0,nan,nan,nan
12408000,0.014653498,-0.011322499,-0.036804497,-0.004026386,-0.0010590234,-0.00054401875,-4.8540256e-05,0.6994224,-0.051593542,-0.0029190779,-0.067974046,0.0,0.0,-4.0,nan,nan,nan
12608000,0.022452567,-0.009300756,-0.033950455,-0.004102922,0.00016447157,-0.00075480685,-7.234522e-05,0.6992007,-0.061098933,-0.003704667,-0.079964854,0.0,0.0,-4.0,nan,nan,nan
12812000,0.029829198,-0.0079183895,-0.048268005,-0.0040279184,0.00041851308,-0.0010455856,-0.000110452,0.69884866,-0.06688964,-0.004719615,-0.09597083,0.0,0.0,-4.0,nan,nan,nan
13012000,0.032614753,-0.006205647,-0.06317225,-0.003978041,0.0002492452,-0.0007321107,-0.00011627494,0.6992003,-0.056726694,-0.0060429573,-0.079987064,0.0,0.0,-4.0,nan,nan,nan
13208000,0.037699036,-0.0048460206,-0.08650775,-0.0039341785,0.0002445886,-0.0002878683,-8.5348925e-05,0.6997121,-0.047989022,-0.007737875,-0.047989022,-4.0,0.0,-4.0,nan,nan,nan
13412000,0.04758636,-0.0049482984,-0.096307926,-0.003877698,0.0002093846,-0.00075447385,-0.00018410731,0.6992009,-0.061063528,-0.009812832,-0.07995399,0.0,0.0,-4.0,nan,nan,nan
13612000,0.058780096,-0.0058047934,-0.109431416,-0.0038422812,0.00018891295,-0.00049263216,-0.00018129894,0.6994884,-0.05165434,-0.0125705,-0.063975535,0.0,0.0,-4.0,nan,nan,nan
13812000,0.06534142,-0.0007022926,-0.122201346,-0.003755013,0.0007914263,-0.000688344,-0.0002870545,0.6992005,-0.05015838,-0.0159477,-0.079972826,0.0,0.0,-4.0,nan,nan,nan
14008000,0.06800686,0.0022211287,-0.13290991,-0.0036177114,0.00061879103,-0.00048796952,-0.0002736874,0.6994881,-0.050165415,-0.020340443,-0.06399155,0.0,0.0,-4.0,nan,nan,nan
14228000,0.06900861,-0.0050221053,-0.14313263,-0.0035850431,-0.00025972258,0.0006768927,0.00044136698,0.699201,0.04869318,0.02646041,-0.079951316,0.0,0.0,-4.0,nan,nan,nan
14416000,0.07130956,-0.017300753,-0.13294256,-0.0037422855,-0.0010750082,-0.0009446625,-0.0006575105,0.69884896,-0.055329204,-0.03312576,-0.09595855,0.0,0.0,-4.0,nan,nan,nan
14611000,0.06238971,-0.018888388,-0.13339545,-0.003908364,-0.0004769107,-0.00070009136,-0.0005794496,0.6992792,-0.063072085,-0.042311072,-0.07593548,0.0,0.0,-4.0,nan,nan,nan
14809000,0.04434646,-0.017543614,-0.1336606,-0.0039612874,-0.00017329253,-0.00080710324,-0.0007669978,0.6991197,-0.059717774,-0.053810358,-0.08392006,0.0,0.0,-4.0,nan,nan,nan
15012000,0.026840558,-0.022927405,-0.12848322,-0.0040621287,-0.0005620299,-0.0007784007,-0.0007784007,0.6992012,-0.06718171,-0.06718171,-0.07993685,0.0,0.0,-4.0,nan,nan,nan
15208000,0.012819417,-0.026804544,-0.12099758,-0.0042257695,-0.00064794975,-0.00033775036,-0.00033775036,0.6996622,-0.051980793,-0.051980793,-0.051980793,-4.0,-4.0,-4.0,nan,nan,nan
15416000,0.0029056359,-0.033892564,-0.085880496,-0.0044194367,-0.0010751288,-0.0010659868,-0.0010659868,0.6984344,-0.048693895,-0.048693895,-0.11191331,0.0,0.0,-4.0,nan,nan,nan
