timestamp,error_count,differential_pressure_raw_pa,differential_pressure_filtered_pa,temperature,device_id
1000000,0,0.0896684,0.0896684,24.675455,0
2000000,0,-0.28903478,-0.28903478,24.675455,0
3000000,0,-0.43358338,-0.43358338,24.675455,0
4001000,0,-0.5900406,-0.5900406,24.675455,0
5004000,0,-0.047363605,-0.047363605,24.675455,0
6005000,0,-0.25158146,-0.25158146,24.675455,0
7000000,0,0.64710337,0.64710337,24.675455,0
8000000,0,0.0643073,0.0643073,24.675455,0
9000000,0,-0.20489584,-0.20489584,24.675455,0
10004000,0,0.19144599,0.19144599,24.675455,0
11000000,0,-0.25034517,-0.25034517,24.675455,0
12001000,0,0.5357971,0.5357971,24.675455,0
13000000,0,0.31518793,0.31518793,24.675455,0
14000000,0,0.29833192,0.29833192,24.675455,0
15001000,0,-0.48895875,-0.48895875,24.675455,0
16001000,0,-0.449274,-0.449274,24.675455,0
17000000,0,0.47033018,0.47033018,24.675455,0
18000000,0,0.016841186,0.016841186,24.675455,0
19000000,0,0.4287039,0.4287039,24.675455,0
20000000,0,0.33104917,0.33104917,24.675394,0
21000000,0,0.3045466,0.3045466,24.67317,0
22000000,0,0.27717677,0.27717677,24.67179,0
23000000,0,-0.46759316,-0.46759316,24.671268,0
24003000,0,0.46117133,0.46117133,24.671165,0
25001000,0,0.13072759,0.13072759,24.671242,0
26000000,0,-0.4028201,-0.4028201,24.670864,0
27000000,0,-0.28832507,-0.28832507,24.670675,0
28004000,0,0.52455306,0.52455306,24.670677,0
29000000,0,-0.45692945,-0.45692945,24.670704,0
30003000,0,0.22544174,0.22544174,24.670818,0
31000000,0,-0.45523578,-0.45523578,24.670856,0
32001000,0,0.41356188,0.41356188,24.670774,0
33001000,0,-0.14087994,-0.14087994,24.670708,0
34000000,0,-0.1527668,-0.1527668,24.670551,0
35000000,0,-0.30065024,-0.30065024,24.670559,0
36000000,0,-0.51601774,-0.51601774,24.670637,0
37003000,0,0.16645785,0.16645785,24.670694,0
38000000,0,0.6589092,0.6589092,24.672564,0
39000000,0,-0.16682826,-0.16682826,24.675524,0
40001000,0,0.54511964,0.54511964,24.675455,0
41005000,0,-0.15923533,-0.15923533,24.675493,0
42004000,0,-0.36278936,-0.36278936,24.675495,0
43000000,0,-0.5910715,-0.5910715,24.675495,0
