timestamp,total_written_kb,write_rate_kb_s,dropouts,message_gaps,buffer_used_bytes,buffer_size_bytes,type,backend,num_messages
2008000,141.6084,92.49406,0,75,467,1024000,0,3,255
3008000,185.66699,73.35717,0,170,467,1024000,0,3,255
4008000,231.21484,65.48141,0,245,231,1024000,0,3,255
5008000,276.40918,61.004013,0,320,868,1024000,0,3,255
6012000,324.38672,58.606453,0,394,297,1024000,0,3,255
7012000,371.91406,56.911102,0,491,1157,1024000,0,3,255
8012000,421.54688,55.94517,0,571,1076,1024000,0,3,255
9012000,472.91113,55.40845,0,651,714,1024000,0,3,255
10012000,524.76465,55.03562,0,729,764,1024000,0,3,255
11017000,578.8115,54.915703,0,820,930,1024000,0,3,255
12020000,638.8428,55.344604,0,900,1034,1024000,0,3,255
13021000,696.667,55.53787,0,993,1192,1024000,0,3,255
14024000,752.61426,55.55579,0,1087,1113,1024000,0,3,255
15029000,810.2793,55.681644,0,1181,1570,1024000,0,3,255
16029000,868.86035,55.868076,0,1250,1203,1024000,0,3,255
17030000,928.96387,56.12057,0,1330,1398,1024000,0,3,255
18032000,984.9326,56.10553,0,1414,1074,1024000,0,3,255
19032000,1041.2783,56.118477,0,1497,1854,1024000,0,3,255
20037000,1098.9414,56.1831,0,1585,1647,1024000,0,3,255
21037000,1159.4082,56.391453,0,1671,1661,1024000,0,3,255
22041000,1219.6777,56.56083,0,1743,1974,1024000,0,3,255
23042000,1280.7207,56.756954,0,1816,2028,1024000,0,3,255
24044000,1340.2354,56.869156,0,1897,1974,1024000,0,3,255
25044000,1398.627,56.931126,0,1977,1816,1024000,0,3,255
26044000,1455.3232,56.92194,0,2057,2721,1024000,0,3,255
27049000,1514.9941,57.014683,0,2131,2989,1024000,0,3,255
28053000,1576.4365,57.166973,0,2220,3276,1024000,0,3,255
29057000,1637.0889,57.280926,0,2290,3316,1024000,0,3,255
30061000,1695.9521,57.326668,0,2384,3643,1024000,0,3,255
31061000,1756.5908,57.43496,0,2460,3281,1024000,0,3,255
32062000,1814.6299,57.452267,0,2538,3763,1024000,0,3,255
33068000,1876.0488,57.5634,0,2618,3251,1024000,0,3,255
34071000,1932.7891,57.53376,0,2713,4296,1024000,0,3,255
35072000,1991.3428,57.561577,0,2796,3264,1024000,0,3,255
36077000,2047.9902,57.527817,0,2863,3926,1024000,0,3,255
37077000,2105.9062,57.538425,0,2944,3524,1024000,0,3,255
38080000,2167.666,57.64609,0,3008,600,1024000,0,3,255
39080000,2221.5264,57.548023,0,3097,4326,1024000,0,3,255
40081000,2278.248,57.525703,0,3157,4122,1024000,0,3,255
41084000,2340.625,57.640923,0,3242,638,1024000,0,3,255
42088000,2398.213,57.63411,0,3307,1111,1024000,0,3,255
43088000,2454.9883,57.613956,0,3361,1337,1024000,0,3,255
