timestamp,indicated_airspeed_m_s,true_airspeed_m_s,air_temperature_celsius,confidence
477000,-0.5816726,-0.59316015,24.675455,1.0
485000,-0.7002497,-0.71407884,24.675455,1.0
489000,-0.7002497,-0.71407884,24.675455,1.0
496000,0.40465686,0.4126484,24.675455,1.0
500000,0.40465686,0.4126484,24.675455,1.0
508000,-0.8470563,-0.8637848,24.675455,1.0
512000,-0.8470563,-0.8637848,24.675455,1.0
517000,0.8112963,0.8273185,24.675455,1.0
524000,0.8112963,0.8273185,24.675455,1.0
528000,0.43621132,0.44482696,24.675455,1.0
531000,0.43621132,0.44482696,24.675455,1.0
537000,-0.69949424,-0.71331,24.675455,1.0
541000,-0.69949424,-0.71331,24.675455,1.0
544000,-0.69949424,-0.71331,24.675455,1.0
552000,0.9778747,0.99718875,24.675455,1.0
556000,0.56846154,0.57968926,24.675455,1.0
560000,0.56846154,0.57968926,24.675455,1.0
564000,0.56846154,0.57968926,24.675455,1.0
568000,-0.43535888,-0.4439577,24.675455,1.0
577000,0.49166775,0.5013787,24.675455,1.0
581000,0.49166775,0.5013772,24.675455,1.0
585000,0.7139697,0.72806925,24.675455,1.0
592000,0.7139697,0.72806925,24.675455,1.0
597000,-0.95506996,-0.9739308,24.675455,1.0
605000,-0.4493356,-0.45820913,24.675455,1.0
608000,-0.4493356,-0.45820913,24.675455,1.0
616000,0.6484068,0.6612116,24.675455,1.0
624000,0.6484068,0.6612116,24.675455,1.0
629000,0.746735,0.7614816,24.675455,1.0
637000,-0.96485496,-0.9839074,24.675455,1.0
641000,-0.96485496,-0.9839074,24.675455,1.0
652000,0.54884654,0.5596843,24.675455,1.0
657000,0.8799862,0.8973628,24.675455,1.0
664000,0.8799862,0.8973628,24.675455,1.0
672000,0.2768093,0.2822753,24.675455,1.0
678000,-0.71913224,-0.7333325,24.675455,1.0
680000,-0.71913224,-0.7333325,24.675455,1.0
689000,-0.57551426,-0.5868796,24.675455,1.0
697000,0.6524647,0.6653497,24.675455,1.0
704000,0.6524647,0.6653497,24.675455,1.0
708000,0.3684972,0.37577435,24.675455,1.0
711000,0.3684972,0.37577435,24.675455,1.0
717000,0.7699896,0.7851955,24.675455,1.0
724000,0.7699896,0.7851955,24.675455,1.0
728000,-0.54395634,-0.5546985,24.675455,1.0
732000,-0.54395634,-0.5546985,24.675455,1.0
740000,-0.31646568,-0.32271624,24.675455,1.0
745000,-0.35765442,-0.36471853,24.675455,1.0
753000,-0.35765442,-0.36471853,24.675455,1.0
757000,0.38073006,0.38824993,24.675455,1.0
764000,0.38073006,0.38824993,24.675455,1.0
768000,-0.5534693,-0.564401,24.675455,1.0
772000,-0.5534693,-0.564401,24.675455,1.0
776000,0.7759505,0.79127645,24.675455,1.0
780000,0.7759505,0.79127645,24.675455,1.0
789000,-0.59719384,-0.6089891,24.675455,1.0
796000,-0.5103215,-0.52040124,24.675455,1.0
805000,-0.7238593,-0.7381568,24.675455,1.0
808000,-0.7238593,-0.7381568,24.675455,1.0
816000,-0.6008176,-0.61268485,24.675455,1.0
820000,-0.6008176,-0.61268485,24.675455,1.0
825000,1.0297248,1.0500637,24.675455,1.0
830000,1.0297248,1.0500637,24.675455,1.0
836000,0.96837014,0.98749715,24.675455,1.0
841000,0.96837014,0.98749715,24.675455,1.0
849000,-0.8344731,-0.8509554,24.675455,1.0
855000,-0.54002327,-0.55068874,24.675455,1.0
860000,-0.54002327,-0.55068874,24.675455,1.0
865000,-0.78030556,-0.7957166,24.675455,1.0
869000,-0.78030556,-0.7957166,24.675455,1.0
876000,1.0281042,1.0484092,24.675455,1.0
880000,1.0281042,1.0484092,24.675455,1.0
884000,1.0281042,1.0484092,24.675455,1.0
888000,0.26723307,0.27251092,24.675455,1.0
893000,0.26723307,0.27251092,24.675455,1.0
896000,-1.02908,-1.0494044,24.675455,1.0
901000,-1.02908,-1.0494021,24.675455,1.0
909000,0.38696417,0.39460588,24.675455,1.0
916000,-0.7231942,-0.7374757,24.675455,1.0
920000,-0.7231942,-0.7374757,24.675455,1.0
925000,0.977909,0.99722064,24.675455,1.0
932000,0.977909,0.99722064,24.675455,1.0
936000,-0.81711155,-0.8332477,24.675455,1.0
940000,-0.81711155,-0.8332477,24.675455,1.0
944000,-0.81711155,-0.8332477,24.675455,1.0
948000,-0.40553156,-0.41353995,24.675455,1.0
957000,-0.76194066,-0.7769874,24.675455,1.0
960000,-0.76194066,-0.7769879,24.675455,1.0
969000,-0.6826933,-0.6961755,24.675455,1.0
976000,0.8473403,0.86407405,24.675455,1.0
980000,0.8473403,0.86407405,24.675455,1.0
984000,0.8473403,0.86407405,24.675455,1.0
990000,1.029582,1.0499148,24.675455,1.0
997000,0.4887931,0.49844608,24.675455,1.0
1009000,-0.40803024,-0.4160878,24.675455,1.0
1012000,-0.40803024,-0.4160878,24.675455,1.0
1015000,-0.8873367,-0.90485936,24.675455,1.0
1029000,0.45012775,0.45901665,24.675455,1.0
1033000,0.45012775,0.45901665,24.675455,1.0
1044000,0.9706239,0.9897913,24.675455,1.0
1049000,0.7659947,0.7811212,24.675455,1.0
1056000,0.7577733,0.7727374,24.675455,1.0
1060000,0.7577733,0.77273947,24.675455,1.0
1073000,0.3826191,0.39017594,24.675455,1.0
1077000,0.76323813,0.77831227,24.675455,1.0
1084000,0.76323813,0.77831227,24.675455,1.0
1088000,-0.48395693,-0.4935152,24.675455,1.0
1092000,-0.48395693,-0.4935152,24.675455,1.0
1096000,0.83833534,0.8548927,24.675455,1.0
1101000,0.83833534,0.8548927,24.675455,1.0
1105000,0.79732674,0.8130741,24.675455,1.0
1116000,0.55288154,0.56380063,24.675455,1.0
1128000,-0.9584756,-0.9774049,24.675455,1.0
1132000,-0.9584756,-0.9774049,24.675455,1.0
1137000,0.7983637,0.8141309,24.675455,1.0
1144000,0.7983637,0.8141309,24.675455,1.0
1161000,0.8208693,0.837081,24.675455,1.0
1172000,-0.62122715,-0.6334944,24.675455,1.0
1185000,-0.68935704,-0.7029696,24.675455,1.0
1196000,-0.36244893,-0.36960614,24.675455,1.0
1205000,-0.7585672,-0.77354646,24.675455,1.0
1212000,-0.7585672,-0.77354646,24.675455,1.0
1216000,0.919101,0.93725026,24.675455,1.0
1221000,0.919101,0.9372519,24.675455,1.0
1224000,0.919101,0.9372519,24.675455,1.0
1233000,0.77249557,0.78775126,24.675455,1.0
1245000,0.9822528,1.0016508,24.675455,1.0
1249000,0.9822528,1.0016508,24.675455,1.0
1256000,0.47922182,0.48868576,24.675455,1.0
1264000,0.47922182,0.48868576,24.675455,1.0
1268000,-0.9733292,-0.992551,24.675455,1.0
1273000,-0.9733292,-0.9925509,24.675455,1.0
1277000,0.41059965,0.41870835,24.675455,1.0
1281000,0.41059965,0.41870835,24.675455,1.0
1289000,0.2402997,0.24504524,24.675455,1.0
1296000,0.73714834,0.7517059,24.675455,1.0
1305000,-0.4249377,-0.43332955,24.675455,1.0
1309000,-0.4249377,-0.43332955,24.675455,1.0
1317000,0.47725007,0.48667502,24.675455,1.0
1328000,-0.8987093,-0.91645825,24.675455,1.0
1331000,-0.8987093,-0.91645825,24.675455,1.0
1336000,0.72923434,0.7436363,24.675455,1.0
1344000,0.72923434,0.7436363,24.675455,1.0
1352000,0.19899693,0.20292701,24.675455,1.0
1357000,-0.9463055,-0.9649945,24.675455,1.0
1365000,-0.53389645,-0.54444057,24.675455,1.0
1369000,-0.53389645,-0.54444057,24.675455,1.0
1381000,-0.6258195,-0.6381796,24.675455,1.0
1393000,-0.8651678,-0.8822551,24.675455,1.0
1404000,-0.7368328,-0.7513854,24.675455,1.0
1417000,-0.6344216,-0.64695156,24.675455,1.0
1421000,-0.6344216,-0.64695156,24.675455,1.0
1429000,-0.6458709,-0.65862703,24.675455,1.0
1436000,-0.76079905,-0.7758247,24.675455,1.0
1440000,-0.76079905,-0.7758247,24.675455,1.0
1446000,-0.9822036,-1.001602,24.675455,1.0
1452000,-0.9822036,-1.001602,24.675455,1.0
1460000,-0.85228735,-0.86911994,24.675455,1.0
1466000,-0.41681376,-0.4250458,24.675455,1.0
1473000,-0.41681376,-0.4250458,24.675455,1.0
1477000,0.73977226,0.75438267,24.675455,1.0
1482000,0.73977226,0.75438267,24.675455,1.0
1488000,-0.9184535,-0.936593,24.675455,1.0
1492000,-0.9184535,-0.936593,24.675455,1.0
1496000,0.546545,0.5573393,24.675455,1.0
1499000,0.546545,0.5573393,24.675455,1.0
1503000,0.546545,0.5573393,24.675455,1.0
1509000,0.92333835,0.9415743,24.675455,1.0
1516000,0.46581054,0.4750103,24.675455,1.0
1520000,0.46581054,0.4750103,24.675455,1.0
1524000,0.46581054,0.4750103,24.675455,1.0
1536000,-0.636048,-0.64861,24.675455,1.0
1545000,0.9667854,0.9858795,24.675455,1.0
1557000,0.90599686,0.9238904,24.675455,1.0
1564000,0.90599686,0.9238904,24.675455,1.0
1572000,-0.47158676,-0.48090065,24.675455,1.0
1576000,-0.37994212,-0.38744602,24.675455,1.0
1589000,-0.48197478,-0.49149385,24.675455,1.0
1597000,1.0224646,1.042661,24.675455,1.0
1608000,0.98768896,1.0071985,24.675455,1.0
1611000,0.98768896,1.0071985,24.675455,1.0
1615000,-0.44019118,-0.4488861,24.675455,1.0
1620000,-0.44019118,-0.4488861,24.675455,1.0
1624000,-0.44019118,-0.4488861,24.675455,1.0
1637000,-0.68482655,-0.69835365,24.675455,1.0
1644000,-0.68482655,-0.69835055,24.675455,1.0
1648000,0.7099528,0.723973,24.675455,1.0
1651000,0.7099528,0.723973,24.675455,1.0
1656000,0.76686555,0.78200966,24.675455,1.0
1661000,0.76686555,0.78200966,24.675455,1.0
1669000,-0.5819408,-0.593433,24.675455,1.0
1676000,0.79424363,0.8099284,24.675455,1.0
1680000,0.79424363,0.8099284,24.675455,1.0
1693000,0.7801328,0.7955389,24.675455,1.0
1701000,0.88217586,0.89959705,24.675455,1.0
1708000,-0.93188024,-0.950283,24.675455,1.0
1717000,0.93246365,0.9508779,24.675455,1.0
1730000,0.6570519,0.6700274,24.675455,1.0
1736000,-0.88417965,-0.9016404,24.675455,1.0
1741000,-0.88417965,-0.9016404,24.675455,1.0
1748000,0.90032756,0.9181072,24.675455,1.0
1757000,-0.6472443,-0.6600272,24.675455,1.0
1765000,-0.8435628,-0.86022294,24.675455,1.0
1768000,-0.8435628,-0.86022294,24.675455,1.0
1774000,-0.8435628,-0.86022294,24.675455,1.0
1781000,0.41219383,0.42033458,24.675455,1.0
1785000,0.9373198,0.95583165,24.675455,1.0
1787000,0.9373198,0.95583165,24.675455,1.0
1792000,0.9373198,0.95583165,24.675455,1.0
1797000,0.4729809,0.48232216,24.675455,1.0
1801000,0.4729809,0.48232216,24.675455,1.0
1808000,1.0258762,1.046136,24.675455,1.0
1813000,1.0258762,1.046136,24.675455,1.0
1820000,-0.65914744,-0.6721648,24.675455,1.0
1824000,-0.65914744,-0.6721648,24.675455,1.0
1836000,0.35342076,0.3604004,24.675455,1.0
