timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,clip_counter[0],clip_counter[1],clip_counter[2],samples
960000,960000,1310996,0.0,0.0,-9.80168,24.675455,0,0,0,0,1
1964000,1964000,1310996,0.0,0.0,-9.80168,24.675455,0,0,0,0,1
2968000,2968000,1310996,0.0,0.0,-9.80168,24.675455,0,0,0,0,1
3960000,3960000,1310996,0.0,0.0,-9.80168,24.675455,0,0,0,0,1
4964000,4964000,1310996,0.0,0.0,-9.80168,24.675455,0,0,0,0,1
5965000,5965000,1310996,0.0,0.0,-9.80168,24.675455,0,0,0,0,1
6972000,6972000,1310996,0.0,0.0,-9.80168,24.675455,0,0,0,0,1
7964000,7964000,1310996,0.0,0.0,-9.80168,24.675455,0,0,0,0,1
8965000,8965000,1310996,0.0,0.0,-9.80168,24.675455,0,0,0,0,1
9964000,9964000,1310996,0.0,0.0,-9.80168,24.675455,0,0,0,0,1
10965000,10965000,1310996,0.0,0.0,-9.80168,24.675455,0,0,0,0,1
11961000,11961000,1310996,0.0,0.0,-9.80168,24.675455,0,0,0,0,1
12960000,12960000,1310996,0.0,0.0,-9.80168,24.675455,0,0,0,0,1
13968000,13968000,1310996,0.0,0.0,-9.80168,24.675455,0,0,0,0,1
14969000,14969000,1310996,0.0,0.0,-9.80168,24.675455,0,0,0,0,1
15964000,15964000,1310996,0.0,0.0,-9.80168,24.675455,0,0,0,0,1
16964000,16964000,1310996,0.0,0.0,-9.80168,24.675455,0,0,0,0,1
17968000,17968000,1310996,0.0,0.0,-9.80168,24.675455,0,0,0,0,1
18961000,18961000,1310996,0.0,0.0,-9.80168,24.675455,0,0,0,0,1
19957000,19957000,1310996,0.022031562,-0.0039839908,-11.440188,24.675455,0,0,0,0,1
20968000,20968000,1310996,2.7331973e-05,2.8102446e-05,-11.171324,24.675135,0,0,0,0,1
21968000,21968000,1310996,5.091871e-05,0.00013096149,-9.601523,24.673006,0,0,0,0,1
22960000,22960000,1310996,0.00011115118,-0.00026009933,-9.794044,24.672073,0,0,0,0,1
23971000,23971000,1310996,-2.5192136e-05,-5.2133746e-05,-9.780901,24.67141,0,0,0,0,1
24964000,24964000,1310996,-7.0489245e-06,-1.1109182e-06,-9.903115,24.67131,0,0,0,0,1
25968000,25968000,1310996,0.00013363766,8.0856036e-05,-9.704009,24.6711,0,0,0,0,1
26968000,26968000,1310996,2.0778909e-05,1.0246534e-05,-9.887217,24.670923,0,0,0,0,1
27968000,27968000,1310996,-1.6011994e-05,-4.017453e-05,-9.824876,24.670715,0,0,0,0,1
28965000,28965000,1310996,-1.5752494e-05,-6.905632e-05,-9.759869,24.670738,0,0,0,0,1
29968000,29968000,1310996,-5.5991386e-06,-1.8512905e-05,-9.804705,24.670858,0,0,0,0,1
30960000,30960000,1310996,-3.6809092e-06,-2.0525267e-05,-9.802408,24.67091,0,0,0,0,1
31965000,31965000,1310996,-1.1125032e-05,1.5834675e-07,-9.800944,24.670841,0,0,0,0,1
32965000,32965000,1310996,-1.0322916e-05,3.2618726e-05,-9.807977,24.670773,0,0,0,0,1
33961000,33961000,1310996,-1.6312075e-06,2.042551e-05,-9.775116,24.670631,0,0,0,0,1
34964000,34964000,1310996,7.017353e-07,6.52643e-06,-9.801524,24.670607,0,0,0,0,1
35960000,35960000,1310996,4.28187e-06,1.5883992e-05,-9.801459,24.670692,0,0,0,0,1
36965000,36965000,1310996,2.5856637e-06,3.0238274e-07,-9.794617,24.670748,0,0,0,0,1
37968000,37968000,1310996,9.582724e-06,-4.1679756e-05,-9.773855,24.670837,0,0,0,0,1
38965000,38965000,1310996,-2.576954e-05,-9.4932307e-07,-10.618743,24.673674,0,0,0,0,1
39968000,39968000,1310996,0.021003531,-0.075811625,-12.164744,24.675497,0,0,0,0,1
40968000,40968000,1310996,0.0035626898,-0.016492099,-10.305795,24.675457,0,0,0,0,1
41964000,41964000,1310996,0.00046990375,-0.0021384086,-9.801909,24.675478,0,0,0,0,1
42960000,42960000,1310996,6.180259e-05,-0.00028163684,-9.801681,24.675478,0,0,0,0,1
