timestamp,timestamp_sample,device_id,error_count,pressure,temperature
1000000,1000000,6620428,0,1007.26416,24.675455
2004000,2004000,6620428,0,1007.27954,24.675455
3003000,3003000,6620428,0,1007.2714,24.675455
4000000,4000000,6620428,0,1007.25323,24.675455
5000000,5000000,6620428,0,1007.2524,24.675455
6005000,6005000,6620428,0,1007.2598,24.675455
7000000,7000000,6620428,0,1007.2681,24.675455
8003000,8003000,6620428,0,1007.26746,24.675455
9000000,9000000,6620428,0,1007.27515,24.675455
10000000,10000000,6620428,0,1007.265,24.675455
11000000,11000000,6620428,0,1007.27527,24.675455
12000000,12000000,6620428,0,1007.265,24.675455
13000000,13000000,6620428,0,1007.26355,24.675455
14003000,14003000,6620428,0,1007.27185,24.675455
15005000,15005000,6620428,0,1007.27594,24.675455
16004000,16004000,6620428,0,1007.25903,24.675455
17004000,17004000,6620428,0,1007.2586,24.675455
18004000,18004000,6620428,0,1007.2607,24.675455
19004000,19004000,6620428,0,1007.252,24.675455
20003000,20003000,6620428,0,1007.27515,24.675455
21000000,21000000,6620428,0,1007.27997,24.675455
22004000,22004000,6620428,0,1007.2699,24.675457
23004000,23004000,6620428,0,1007.2597,24.67523
24002000,24002000,6620428,0,1007.22473,24.673044
25000000,25000000,6620428,0,1007.21045,24.672073
26003000,26003000,6620428,0,1007.2002,24.671282
27000000,27000000,6620428,0,1007.2007,24.67136
28001000,28001000,6620428,0,1007.17017,24.671017
29001000,29001000,6620428,0,1007.1839,24.67082
30004000,30004000,6620428,0,1007.162,24.670567
31004000,31004000,6620428,0,1007.1778,24.670631
32000000,32000000,6620428,0,1007.18176,24.670776
33001000,33001000,6620428,0,1007.18427,24.670778
34000000,34000000,6620428,0,1007.16284,24.670668
35000000,35000000,6620428,0,1007.1675,24.670576
36005000,36005000,6620428,0,1007.1718,24.6704
37000000,37000000,6620428,0,1007.1771,24.670418
38004000,38004000,6620428,0,1007.1838,24.670483
39003000,39003000,6620428,0,1007.1675,24.670532
40000000,40000000,6620428,0,1007.1791,24.670635
41000000,41000000,6620428,0,1007.17725,24.670792
42000000,42000000,6620428,0,1007.19257,24.67092
43004000,43004000,6620428,0,1007.17957,24.67082
44000000,44000000,6620428,0,1007.17004,24.67069
45000000,45000000,6620428,0,1007.17664,24.670593
46004000,46004000,6620428,0,1007.1591,24.670506
47003000,47003000,6620428,0,1007.1838,24.670408
48001000,48001000,6620428,0,1007.19763,24.672585
49000000,49000000,6620428,0,1007.2522,24.6755
50004000,50004000,6620428,0,1007.2626,24.675463
51003000,51003000,6620428,0,1007.26514,24.675493
52003000,52003000,6620428,0,1007.25995,24.675493
53003000,53003000,6620428,0,1007.27997,24.675493
