timestamp,roll_body,pitch_body,yaw_body,yaw_sp_move_rate,q_d[0],q_d[1],q_d[2],q_d[3],thrust_body[0],thrust_body[1],thrust_body[2],roll_reset_integral,pitch_reset_integral,yaw_reset_integral,fw_control_yaw,apply_flaps
7750000,0.0,-0.0,-0.004162966,0.0,0.99999785,0.0,-0.0,-0.0020814815,0.0,0.0,-0.0,0,0,0,0,0
7755000,0.0,-0.0,-0.0041629686,0.0,0.99999785,0.0,-0.0,-0.002081483,0.0,0.0,-0.0,0,0,0,0,0
7800000,0.0,-0.0,-0.00416304,0.0,0.99999785,0.0,-0.0,-0.0020815185,0.0,0.0,-0.0,0,0,0,0,0
7851000,0.0,-0.0,-0.0041630575,0.0,0.99999785,0.0,-0.0,-0.0020815274,0.0,0.0,-0.0,0,0,0,0,0
7904000,0.0,-0.0,-0.0041630156,0.0,0.99999785,0.0,-0.0,-0.0020815064,0.0,0.0,-0.0,0,0,0,0,0
7949000,0.0,-0.0,-0.004163043,0.0,0.99999785,0.0,-0.0,-0.0020815202,0.0,0.0,-0.0,0,0,0,0,0
7997000,0.0,-0.0,-0.0041630003,0.0,0.99999785,0.0,-0.0,-0.0020814987,0.0,0.0,-0.0,0,0,0,0,0
8052000,0.0,-0.0,-0.004162948,0.0,0.99999785,0.0,-0.0,-0.0020814727,0.0,0.0,-0.0,0,0,0,0,0
8098000,0.0,-0.0,-0.0041627674,0.0,0.99999785,0.0,-0.0,-0.0020813823,0.0,0.0,-0.0,0,0,0,0,0
8149000,0.0,-0.0,-0.0041625323,0.0,0.99999785,0.0,-0.0,-0.0020812647,0.0,0.0,-0.0,0,0,0,0,0
8208000,0.0,-0.0,-0.0041621197,0.0,0.99999785,0.0,-0.0,-0.0020810585,0.0,0.0,-0.0,0,0,0,0,0
8257000,0.0,-0.0,-0.0041617523,0.0,0.99999785,0.0,-0.0,-0.0020808748,0.0,0.0,-0.0,0,0,0,0,0
8296000,0.0,-0.0,-0.0041613523,0.0,0.99999785,0.0,-0.0,-0.0020806747,0.0,0.0,-0.0,0,0,0,0,0
8351000,0.0,-0.0,-0.004160845,0.0,0.99999785,0.0,-0.0,-0.0020804212,0.0,0.0,-0.0,0,0,0,0,0
8398000,0.0,-0.0,-0.004160445,0.0,0.99999785,0.0,-0.0,-0.0020802212,0.0,0.0,-0.0,0,0,0,0,0
8452000,0.0,-0.0,-0.004159818,0.0,0.99999785,0.0,-0.0,-0.0020799076,0.0,0.0,-0.0,0,0,0,0,0
8500000,0.0,-0.0,-0.004159165,0.0,0.99999785,0.0,-0.0,-0.0020795811,0.0,0.0,-0.0,0,0,0,0,0
8548000,0.0,-0.0,-0.004158499,0.0,0.99999785,0.0,-0.0,-0.0020792482,0.0,0.0,-0.0,0,0,0,0,0
8600000,0.0,-0.0,-0.004157636,0.0,0.99999785,0.0,-0.0,-0.0020788165,0.0,0.0,-0.0,0,0,0,0,0
8651000,0.0,-0.0,-0.0041567027,0.0,0.99999785,0.0,-0.0,-0.00207835,0.0,0.0,-0.0,0,0,0,0,0
8700000,0.0,-0.0,-0.004155733,0.0,0.99999785,0.0,-0.0,-0.0020778652,0.0,0.0,-0.0,0,0,0,0,0
8751000,0.0,-0.0,-0.0041547455,0.0,0.99999785,0.0,-0.0,-0.0020773713,0.0,0.0,-0.0,0,0,0,0,0
8796000,0.0,-0.0,-0.0041538402,0.0,0.99999785,0.0,-0.0,-0.0020769187,0.0,0.0,-0.0,0,0,0,0,0
8852000,0.0,-0.0,-0.004152847,0.0,0.99999785,0.0,-0.0,-0.002076422,0.0,0.0,-0.0,0,0,0,0,0
8901000,0.0,-0.0,-0.0041519785,0.0,0.99999785,0.0,-0.0,-0.0020759879,0.0,0.0,-0.0,0,0,0,0,0
8949000,0.0,-0.0,-0.004150996,0.0,0.99999785,0.0,-0.0,-0.0020754966,0.0,0.0,-0.0,0,0,0,0,0
9000000,0.0,-0.0,-0.004149933,0.0,0.99999785,0.0,-0.0,-0.002074965,0.0,0.0,-0.0,0,0,0,0,0
9051000,0.0,-0.0,-0.004148755,0.0,0.99999785,0.0,-0.0,-0.0020743762,0.0,0.0,-0.0,0,0,0,0,0
9100000,0.0,-0.0,-0.0041476353,0.0,0.99999785,0.0,-0.0,-0.0020738163,0.0,0.0,-0.0,0,0,0,0,0
9152000,0.0,-0.0,-0.0041466,0.0,0.99999785,0.0,-0.0,-0.0020732987,0.0,0.0,-0.0,0,0,0,0,0
9200000,0.0,-0.0,-0.0041454886,0.0,0.99999785,0.0,-0.0,-0.002072743,0.0,0.0,-0.0,0,0,0,0,0
9255000,0.0,-0.0,-0.004144248,0.0,0.99999785,0.0,-0.0,-0.0020721226,0.0,0.0,-0.0,0,0,0,0,0
9295000,0.0,-0.0,-0.004143389,0.0,0.99999785,0.0,-0.0,-0.002071693,0.0,0.0,-0.0,0,0,0,0,0
9348000,0.0,-0.0,-0.004142088,0.0,0.99999785,0.0,-0.0,-0.0020710425,0.0,0.0,-0.0,0,0,0,0,0
9404000,0.0,-0.0,-0.0041408762,0.0,0.99999785,0.0,-0.0,-0.0020704367,0.0,0.0,-0.0,0,0,0,0,0
9448000,0.0,-0.0,-0.004139914,0.0,0.99999785,0.0,-0.0,-0.0020699557,0.0,0.0,-0.0,0,0,0,0,0
9500000,0.0,-0.0,-0.0041386895,0.0,0.99999785,0.0,-0.0,-0.0020693433,0.0,0.0,-0.0,0,0,0,0,0
