timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,is_external
984000,984000,197644,0.277226,-0.03375006,0.47143218,24.675455,0,0
1988000,1988000,197644,0.277226,-0.03375006,0.47143218,24.675455,0,0
2992000,2992000,197644,0.277226,-0.03375006,0.47143218,24.675455,0,0
3988000,3988000,197644,0.277226,-0.03375006,0.47143218,24.675455,0,0
4984000,4984000,197644,0.277226,-0.03375006,0.47143218,24.675455,0,0
5991000,5991000,197644,0.277226,-0.03375006,0.47143218,24.675455,0,0
6988000,6988000,197644,0.277226,-0.03375006,0.47143218,24.675455,0,0
7985000,7985000,197644,0.277226,-0.03375006,0.47143218,24.675455,0,0
8986000,8986000,197644,0.277226,-0.03375006,0.47143218,24.675455,0,0
9986000,9986000,197644,0.277226,-0.03375006,0.47143218,24.675455,0,0
10988000,10988000,197644,0.277226,-0.03375006,0.47143218,24.675455,0,0
11988000,11988000,197644,0.277226,-0.03375006,0.47143218,24.675455,0,0
12988000,12988000,197644,0.277226,-0.03375006,0.47143218,24.675455,0,0
13987000,13987000,197644,0.277226,-0.03375006,0.47143218,24.675455,0,0
14992000,14992000,197644,0.277226,-0.03375006,0.47143218,24.675455,0,0
15988000,15988000,197644,0.277226,-0.03375006,0.47143218,24.675455,0,0
16991000,16991000,197644,0.277226,-0.03375006,0.47143218,24.675455,0,0
17992000,17992000,197644,0.277226,-0.03375006,0.47143218,24.675455,0,0
18984000,18984000,197644,0.277226,-0.03375006,0.47143218,24.675455,0,0
19988000,19988000,197644,0.277226,-0.03375006,0.47143218,24.675455,0,0
20988000,20988000,197644,0.277226,-0.03375006,0.47143218,24.675455,0,0
21989000,21989000,197644,0.27654275,-0.033616487,0.47184283,24.675453,0,0
22992000,22992000,197644,0.2777432,-0.044646297,0.47022018,24.675243,0,0
23988000,23988000,197644,0.27276886,-0.027410956,0.47443363,24.673054,0,0
24988000,24988000,197644,0.28012592,-0.036107317,0.4695393,24.67208,0,0
25992000,25992000,197644,0.28086826,-0.03788257,0.46895558,24.671288,0,0
26988000,26988000,197644,0.27185202,-0.03687516,0.47431856,24.67136,0,0
27983000,27983000,197644,0.27680552,-0.03298384,0.47173312,24.67102,0,0
28988000,28988000,197644,0.2817512,-0.031584233,0.4688924,24.670822,0,0
29992000,29992000,197644,0.2776473,-0.029793005,0.47145066,24.670568,0,0
30991000,30991000,197644,0.27613968,-0.03720601,0.47180924,24.670628,0,0
31987000,31987000,197644,0.28986123,-0.034616385,0.4637063,24.670776,0,0
32988000,32988000,197644,0.27820158,-0.035587102,0.4707216,24.67078,0,0
33988000,33988000,197644,0.27850485,-0.037216805,0.47041613,24.670668,0,0
34988000,34988000,197644,0.27609676,-0.035351362,0.47197697,24.670578,0,0
35991000,35991000,197644,0.27670026,-0.035429016,0.47161758,24.670403,0,0
36988000,36988000,197644,0.2773769,-0.036290143,0.47115442,24.670418,0,0
37992000,37992000,197644,0.2767251,-0.03523374,0.47161764,24.670483,0,0
38991000,38991000,197644,0.27706513,-0.033018883,0.4715783,24.670532,0,0
39988000,39988000,197644,0.2776614,-0.033955157,0.47116095,24.670633,0,0
40984000,40984000,197644,0.2770437,-0.034458417,0.4714879,24.67079,0,0
41988000,41988000,197644,0.2770812,-0.033908505,0.47150576,24.67092,0,0
42992000,42992000,197644,0.27730876,-0.035088874,0.47128558,24.67082,0,0
43988000,43988000,197644,0.27641374,-0.0358595,0.47175312,24.67069,0,0
44988000,44988000,197644,0.27801138,-0.035453748,0.47084412,24.670595,0,0
45987000,45987000,197644,0.27833107,-0.035280727,0.47066823,24.670506,0,0
46989000,46989000,197644,0.26214913,-0.035221223,0.47987375,24.67041,0,0
47983000,47983000,197644,0.27468514,-0.039282907,0.4724897,24.672537,0,0
48988000,48988000,197644,0.276348,-0.032593075,0.47202885,24.675491,0,0
49987000,49987000,197644,0.27611712,-0.03220707,0.47219044,24.675465,0,0
50987000,50987000,197644,0.277132,-0.032905985,0.47154725,24.675493,0,0
51992000,51992000,197644,0.27728885,-0.033016823,0.47144726,24.675493,0,0
52991000,52991000,197644,0.2773091,-0.03303113,0.47143438,24.675493,0,0
