timestamp,alt_max,freefall,ground_contact,maybe_landed,landed,in_ground_effect,in_descend,has_low_throttle,vertical_movement,horizontal_movement,close_to_ground_or_skipped_check
509000,inf,0,1,1,1,0,0,1,1,0,1
1517000,inf,0,1,1,1,0,0,1,0,0,1
2525000,inf,0,1,1,1,0,0,1,0,0,1
3533000,inf,0,1,1,1,0,0,1,0,0,1
4533000,inf,0,1,1,1,0,0,1,0,0,1
5536000,inf,0,1,1,1,0,0,1,0,0,1
6561000,inf,0,1,1,1,0,0,1,0,0,1
7561000,inf,0,1,1,1,0,0,1,0,0,1
8569000,inf,0,1,1,1,0,0,1,0,0,1
9577000,inf,0,1,1,1,0,0,1,0,0,1
10577000,inf,0,1,1,1,0,0,1,0,0,1
11113000,inf,0,1,1,1,1,1,1,0,0,1
12117000,inf,0,1,1,1,1,1,1,0,0,1
13120000,inf,0,1,1,1,1,1,1,0,0,1
14121000,inf,0,1,1,1,1,1,1,0,0,1
15125000,inf,0,1,1,1,1,1,1,0,0,1
16125000,inf,0,1,1,1,1,1,1,0,0,1
16160000,inf,0,1,1,1,0,0,1,0,0,1
16184000,inf,0,1,1,1,1,1,1,0,0,1
17189000,inf,0,1,1,1,1,1,1,0,0,1
17492000,inf,0,1,1,1,0,0,1,0,0,1
17497000,inf,0,1,1,1,1,1,1,0,0,1
17577000,inf,0,1,1,1,0,0,1,0,0,1
17601000,inf,0,1,1,1,1,1,1,0,0,1
18605000,inf,0,1,1,1,1,1,1,0,0,1
19605000,inf,0,1,1,1,1,1,1,0,0,1
20609000,inf,0,1,1,1,1,1,1,0,0,1
21128000,inf,0,1,1,1,0,0,1,0,0,1
21141000,inf,0,1,1,1,1,1,1,0,0,1
21935000,inf,0,1,1,1,0,0,1,0,0,1
21948000,inf,0,1,1,1,1,1,1,0,0,1
22464000,inf,0,1,1,1,0,0,1,0,0,1
23471000,inf,0,1,1,1,0,0,1,0,0,1
24471000,inf,0,1,1,1,0,0,1,0,0,1
25475000,inf,0,1,1,1,0,0,1,0,0,1
25563000,inf,0,1,1,1,1,0,1,0,0,1
26374000,inf,0,1,0,0,1,0,1,0,0,1
26382000,inf,0,0,0,0,1,0,1,0,0,1
27388000,inf,0,0,0,0,1,0,0,0,0,1
28396000,inf,0,0,0,0,1,0,0,0,0,1
29400000,inf,0,0,0,0,1,0,0,0,0,1
30414000,inf,0,0,0,0,1,0,0,1,0,1
31379000,inf,0,0,0,0,0,0,0,1,0,1
32383000,inf,0,0,0,0,0,0,0,0,0,1
33383000,inf,0,0,0,0,0,0,0,0,0,1
34383000,inf,0,0,0,0,0,0,0,0,0,1
35383000,inf,0,0,0,0,0,0,0,0,0,1
36395000,inf,0,0,0,0,0,0,0,0,0,1
37395000,inf,0,0,0,0,0,0,0,0,0,1
38395000,inf,0,0,0,0,0,0,0,0,0,1
39399000,inf,0,0,0,0,0,0,0,0,0,1
40415000,inf,0,0,0,0,0,0,0,0,0,1
41427000,inf,0,0,0,0,0,0,0,0,0,1
42427000,inf,0,0,0,0,0,0,0,0,0,1
42899000,inf,0,0,0,0,1,1,0,1,0,1
43103000,inf,0,0,0,0,0,0,0,1,0,1
43339000,inf,0,0,0,0,1,1,0,1,0,1
44343000,inf,0,0,0,0,1,1,0,1,0,1
45039000,inf,0,1,0,0,1,1,1,0,0,1
45399000,inf,0,1,1,0,1,1,1,0,0,1
45739000,inf,0,1,1,1,1,1,1,0,0,1
46744000,inf,0,1,1,1,1,1,1,0,0,1
