timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,is_external
981000,981000,197388,0.27759126,-0.035961926,0.47266513,25.0,0,0
1981000,1981000,197388,0.27747223,-0.031714994,0.46973968,25.0,0,0
2985000,2985000,197388,0.27836815,-0.03597978,0.46856406,25.0,0,0
3981000,3981000,197388,0.27364755,-0.034742113,0.47404274,25.0,0,0
5017000,5017000,197388,0.2734192,-0.033918172,0.47462103,25.0,0,0
5985000,5985000,197388,0.28024197,-0.030034164,0.47516924,25.0,0,0
6988000,6988000,197388,0.275962,-0.03388519,0.46904805,25.0,0,0
7989000,7989000,197388,0.28072706,-0.030187158,0.4716619,25.0,0,0
8985000,8985000,197388,0.27430183,-0.036657657,0.4745268,25.0,0,0
9985000,9985000,197388,0.27871484,-0.03197154,0.4703938,25.0,0,0
10981000,10981000,197388,0.27805287,-0.03400447,0.46869242,25.0,0,0
11985000,11985000,197388,0.2754011,-0.030266635,0.47171986,25.0,0,0
12985000,12985000,197388,0.27555686,-0.032715123,0.4715834,25.0,0,0
13989000,13989000,197388,0.27422327,-0.03669355,0.46868056,25.0,0,0
14981000,14981000,197388,0.2789186,-0.030575223,0.46989617,25.0,0,0
15981000,15981000,197388,0.27601677,-0.029991657,0.47125775,25.0,0,0
16988000,16988000,197388,0.27778417,-0.035267845,0.47470683,25.0,0,0
17985000,17985000,197388,0.27369055,-0.036420755,0.46811798,25.0,0,0
18981000,18981000,197388,0.27389282,-0.035869252,0.4717956,25.0,0,0
19984000,19984000,197388,0.28009245,-0.03706011,0.47348922,25.0,0,0
20988000,20988000,197388,0.2776271,-0.03457009,0.4689203,25.0,0,0
22015000,22015000,197388,0.27706096,-0.035128605,0.47426656,25.0,0,0
22998000,22998000,197388,0.277428,-0.029945936,0.4745635,25.0,0,0
23987000,23987000,197388,0.27529788,-0.0323586,0.47482288,25.0,0,0
24987000,24987000,197388,0.2732169,-0.032797273,0.47303575,25.0,0,0
25987000,25987000,197388,0.27731323,-0.035316914,0.47023222,25.0,0,0
26985000,26985000,197388,0.2732787,-0.03583046,0.4742264,25.0,0,0
27988000,27988000,197388,0.2782063,-0.03484293,0.47419077,25.0,0,0
28985000,28985000,197388,0.28042218,-0.035105318,0.46738186,25.0,0,0
29991000,29991000,197388,0.27611288,-0.011445763,0.46917102,25.0,0,0
30987000,30987000,197388,0.27533862,-0.020976657,0.47303754,25.0,0,0
31991000,31991000,197388,0.27803153,-0.01766786,0.4732574,25.0,0,0
32991000,32991000,197388,0.28030145,-0.022222359,0.47468215,25.0,0,0
33988000,33988000,197388,0.27961645,-0.02186311,0.47403303,25.0,0,0
34987000,34987000,197388,0.2780601,-0.021257613,0.46955547,25.0,0,0
35991000,35991000,197388,0.27974254,-0.01856718,0.46939883,25.0,0,0
36983000,36983000,197388,0.28110072,-0.02304215,0.47087243,25.0,0,0
37991000,37991000,197388,0.28024027,-0.022321273,0.47456616,25.0,0,0
38990000,38990000,197388,0.282221,-0.016391069,0.46870393,25.0,0,0
39991000,39991000,197388,0.28020728,-0.018244712,0.4740396,25.0,0,0
40987000,40987000,197388,0.27531472,-0.020065434,0.4741511,25.0,0,0
41991000,41991000,197388,0.27915046,-0.018401101,0.4705258,25.0,0,0
42986000,42986000,197388,0.2801196,-0.017091364,0.46749836,25.0,0,0
44007000,44007000,197388,0.27938265,-0.016085953,0.47453183,25.0,0,0
44991000,44991000,197388,0.2764209,-0.02147462,0.47378942,25.0,0,0
45983000,45983000,197388,0.27999055,-0.015180837,0.47105402,25.0,0,0
46987000,46987000,197388,0.2787918,-0.017629733,0.46931994,25.0,0,0
