timestamp,lat,lon,alt,x,y,z,yaw,valid_alt,valid_hpos,valid_lpos,manual_home
5612000,0.0,0.0,50.71521,0.0,0.0,0.0,0.0,1,0,0,0
11064000,28.142958253382773,112.98371123585837,50.73549,0.017055387,-0.025898753,0.02835691,0.052005544,1,1,1,0
12951000,28.142958253382773,112.98371123585837,50.73549,0.017055387,-0.025898753,0.02835691,0.05242132,1,1,1,0
12996000,28.142958253382773,112.98371123585837,50.73549,0.017055387,-0.025898753,0.02835691,0.052066673,1,1,1,0
13052000,28.142958253382773,112.98371123585837,50.73549,0.017055387,-0.025898753,0.02835691,0.05234497,1,1,1,0
14368000,28.142958253382773,112.98371123585837,50.73549,0.017055387,-0.025898753,0.02835691,0.05236773,1,1,1,0
15579000,28.142958253382773,112.98371123585837,50.73549,0.017055387,-0.025898753,0.02835691,0.052303325,1,1,1,0
17809000,28.142958253382773,112.98371123585837,50.73549,0.017055387,-0.025898753,0.02835691,0.051931996,1,1,1,0
18427000,28.142958253382773,112.98371123585837,50.73549,0.017055387,-0.025898753,0.02835691,0.05212297,1,1,1,0
18472000,28.142958253382773,112.98371123585837,50.73549,0.017055387,-0.025898753,0.02835691,0.05190176,1,1,1,0
18499000,28.142958253382773,112.98371123585837,50.73549,0.017055387,-0.025898753,0.02835691,0.052099384,1,1,1,0
18519000,28.142958253382773,112.98371123585837,50.73549,0.017055387,-0.025898753,0.02835691,0.052021287,1,1,1,0
18827000,28.142958253382773,112.98371123585837,50.73549,0.017055387,-0.025898753,0.02835691,0.052498393,1,1,1,0
19744000,28.142958253382773,112.98371123585837,50.73549,0.017055387,-0.025898753,0.02835691,0.052116726,1,1,1,0
19944000,28.142958253382773,112.98371123585837,50.73549,0.017055387,-0.025898753,0.02835691,0.05259729,1,1,1,0
22803000,28.14295797017969,112.98371074816002,50.77863,-0.014435359,-0.07371696,-0.06087371,0.05071666,1,1,1,0
23575000,28.14295797017969,112.98371074816002,50.77863,-0.014435359,-0.07371696,-0.06087371,0.05050036,1,1,1,0
24568000,28.14295797017969,112.98371074816002,50.77863,-0.014435359,-0.07371696,-0.06087371,0.050252892,1,1,1,0
24976000,28.14295797017969,112.98371074816002,50.77863,-0.014435359,-0.07371696,-0.06087371,0.0508428,1,1,1,0
25079000,28.14295797017969,112.98371074816002,50.77863,-0.014435359,-0.07371696,-0.06087371,0.05062706,1,1,1,0
25091000,28.14295797017969,112.98371074816002,50.77863,-0.014435359,-0.07371696,-0.06087371,0.050455824,1,1,1,0
25175000,28.14295797017969,112.98371074816002,50.77863,-0.014435359,-0.07371696,-0.06087371,0.050643828,1,1,1,0
25376000,28.142957973360183,112.98371081733208,50.794132,-0.014081704,-0.06693473,-0.076376416,0.04985733,1,1,1,0
25879000,28.142957973360183,112.98371081733208,50.794132,-0.014081704,-0.06693473,-0.076376416,0.050450534,1,1,1,0
25980000,28.142957973360183,112.98371081733208,50.794132,-0.014081704,-0.06693473,-0.076376416,0.05023309,1,1,1,0
26875000,28.142957973360183,112.98371081733208,50.794132,-0.014081704,-0.06693473,-0.076376416,0.05066347,1,1,1,0
27375000,28.142957973360183,112.98371081733208,50.794132,-0.014081704,-0.06693473,-0.076376416,0.050252955,1,1,1,0
29083000,28.142957973360183,112.98371081733208,50.794132,-0.014081704,-0.06693473,-0.076376416,0.05017198,1,1,1,0
29983000,28.142957973360183,112.98371081733208,50.794132,-0.014081704,-0.06693473,-0.076376416,0.05051906,1,1,1,0
29995000,28.142957973360183,112.98371081733208,50.794132,-0.014081704,-0.06693473,-0.076376416,0.04955399,1,1,1,0
31307000,28.142957973360183,112.98371081733208,50.794132,-0.014081704,-0.06693473,-0.076376416,0.050684974,1,1,1,0
33336000,28.142957973360183,112.98371081733208,50.794132,-0.014081704,-0.06693473,-0.076376416,0.049911797,1,1,1,0
33840000,28.142957973360183,112.98371081733208,50.794132,-0.014081704,-0.06693473,-0.076376416,0.04995099,1,1,1,0
37259000,28.142957973360183,112.98371081733208,50.794132,-0.014081704,-0.06693473,-0.076376416,0.050491754,1,1,1,0
37563000,28.142957973360183,112.98371081733208,50.794132,-0.014081704,-0.06693473,-0.076376416,0.05046038,1,1,1,0
