timestamp,saturation_status
1004000,1533
2000000,1533
3004000,1533
4000000,1533
5004000,1533
6004000,1533
6996000,1533
8000000,1533
9003000,1533
9996000,1533
10996000,1533
12003000,1533
12996000,1533
14003000,1533
15004000,1533
16000000,1529
17004000,1533
18003000,1533
19003000,1533
20003000,1533
21000000,1533
22003000,1533
23000000,1533
24004000,1533
25004000,1
25999000,1
27004000,1
28000000,1
29000000,1
30000000,1
31003000,1
32000000,1
33004000,1
34000000,1
35003000,1
36004000,1
37003000,1
38004000,1
39004000,1
40003000,1
40999000,1
42004000,1503
42999000,1
43995000,1
45003000,1
46003000,1
47003000,1
48003000,1
49003000,1
50003000,1
51003000,1
52003000,1
53000000,1
54003000,1533
