timestamp,rtl_time_s,rtl_limit_fraction
11064000,0.0,0.0
12079000,0.007109735,7.899706e-06
13087000,0.008497151,9.441279e-06
14095000,0.017926365,1.9918185e-05
15100000,0.04465177,4.9613078e-05
16119000,0.053897142,5.988572e-05
17131000,0.047572844,5.285872e-05
18143000,0.048775036,5.4194486e-05
19152000,0.056008443,6.223161e-05
20176000,0.04435201,4.9280014e-05
21184000,0.05390606,5.9895625e-05
22200000,0.061083242,6.787027e-05
23228000,0.004274261,4.7491794e-06
24267000,0.010043706,1.1159674e-05
25283000,0.015601591,1.7335104e-05
26288000,0.03684579,4.093977e-05
27368000,0.027794994,3.088333e-05
28395000,0.05980962,6.645513e-05
29416000,0.045943096,5.1047886e-05
30439000,0.042272072,4.6968973e-05
31463000,0.23285095,0.0002587233
32472000,0.41885978,0.00046539976
33483000,0.5758411,0.0006398235
34483000,0.7281101,0.0008090112
35515000,0.6551719,0.0007279688
36519000,0.67898566,0.0007544285
37556000,0.6880324,0.0007644805
38600000,0.6954895,0.0007727662
39612000,0.7069471,0.00078549684
40619000,0.83093417,0.00092326023
41640000,0.9037257,0.0010041397
42655000,0.97375697,0.0010819522
43655000,1.0674223,0.0011860247
44667000,1.2018878,0.001335431
45712000,1.2189708,0.001354412
46723000,1.1775581,0.001308398
47736000,1.1262572,0.001251397
48748000,1.1208446,0.0012453829
49779000,1.1823162,0.0013136847
50792000,0.66705996,0.0007411778
51827000,0.64156944,0.00071285496
52871000,0.65672237,0.0007296915
53888000,0.70140827,0.0007793426
