timestamp,timestamp_sample,switch_changes,mode_slot,arm_switch,return_switch,loiter_switch,offboard_switch,kill_switch,gear_switch,transition_switch,mode_switch,man_switch,acro_switch,stab_switch,posctl_switch
30460690,30444663,1,1,0,0,0,3,3,0,3,0,0,0,0,0
31464739,31448665,1,1,0,0,0,3,3,0,3,0,0,0,0,0
32472689,32456663,1,1,0,0,0,3,3,0,3,0,0,0,0,0
33480721,33464663,1,1,0,0,0,3,3,0,3,0,0,0,0,0
34488689,34472664,1,1,0,0,0,3,3,0,3,0,0,0,0,0
35496722,35480666,1,1,0,0,0,3,3,0,3,0,0,0,0,0
36504692,36488664,1,1,0,0,0,3,3,0,3,0,0,0,0,0
37512692,37496664,1,1,0,0,0,3,3,0,3,0,0,0,0,0
38520707,38504667,1,1,0,0,0,3,3,0,3,0,0,0,0,0
39528693,39512665,1,1,0,0,0,3,3,0,3,0,0,0,0,0
40536690,40520664,1,1,0,0,0,3,3,0,3,0,0,0,0,0
41544688,41528664,1,1,0,0,0,3,3,0,3,0,0,0,0,0
42552689,42536664,1,1,0,0,0,3,3,0,3,0,0,0,0,0
43560772,43544699,1,1,0,0,0,3,3,0,3,0,0,0,0,0
44564697,44548663,1,1,0,0,0,3,3,0,3,0,0,0,0,0
45568688,45552665,1,1,0,0,0,3,3,0,3,0,0,0,0,0
46572688,46560664,1,1,0,0,0,3,3,0,3,0,0,0,0,0
47580691,47568664,1,1,0,0,0,3,3,0,3,0,0,0,0,0
48588706,48576902,1,1,0,0,0,3,3,0,3,0,0,0,0,0
49592694,49580663,1,1,0,0,0,3,3,0,3,0,0,0,0,0
50600690,50588663,1,1,0,0,0,3,3,0,3,0,0,0,0,0
51608694,51596663,1,1,0,0,0,3,3,0,3,0,0,0,0,0
52616708,52604667,1,1,0,0,0,3,3,0,3,0,0,0,0,0
53620689,53608665,1,1,0,0,0,3,3,0,3,0,0,0,0,0
54628690,54616664,1,1,0,0,0,3,3,0,3,0,0,0,0,0
55636690,55624664,1,1,0,0,0,3,3,0,3,0,0,0,0,0
56644689,56632665,1,1,0,0,0,3,3,0,3,0,0,0,0,0
57652693,57640664,1,1,0,0,0,3,3,0,3,0,0,0,0,0
