timestamp,instance_count,seq_reached,seq_current,seq_total,item_changed_index,item_do_jump_remaining,valid,warning,finished,failure,stay_in_failsafe,flight_termination,item_do_jump_changed,execution_mode
11080000,1,-1,0,0,0,0,0,0,0,0,0,0,0,0
19260000,1,-1,0,0,0,0,0,0,0,0,0,0,0,0
47753000,1,-1,0,0,0,0,0,0,0,0,0,0,0,0
50936000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
50991000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
51041000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
51085000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
51135000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
51187000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
51245000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
51291000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
51343000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
51405000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
51441000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
51496000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
51548000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
51592000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
51645000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
51696000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
51743000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
51801000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
51844000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
51897000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
51941000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
52001000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
52048000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
52100000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
52147000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
52196000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
52248000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
52304000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
52357000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
52408000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
52456000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
52509000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
52556000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
52608000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
52657000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
52708000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
52758000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
52804000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
52863000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
52905000,1,-1,0,0,0,0,0,0,1,0,0,0,0,0
