timestamp,mag_inconsistency_angle
504000,0.0
1005000,0.0
1505000,0.0
2000000,0.0
2501000,0.0
3000000,0.0
3499000,0.0
4000000,0.0
4503000,0.0
5004000,0.0
5504000,0.0
6003000,0.0
6503000,0.0
7000000,0.0
7503000,0.0
8003000,0.0
8504000,0.0
8999000,0.0
9504000,0.0
10004000,0.0
10500000,0.0
11003000,0.0
11504000,0.0
12004000,0.0
12501000,0.0
13001000,0.0
13505000,0.0
14000000,0.0
14501000,0.0
15000000,0.0
15500000,0.0
16004000,0.0
16504000,0.0
17004000,0.0
17499000,0.0
18001000,0.0
18500000,0.0
19000000,0.0
19260000,0.0
52915000,0.0
52920000,0.0
53421000,0.0
