timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,samples
963000,963000,1310988,0.0,0.0,0.0,24.675455,0,1
1959000,1959000,1310988,0.0,0.0,0.0,24.675455,0,1
2960000,2960000,1310988,0.0,0.0,0.0,24.675455,0,1
3968000,3968000,1310988,0.0,0.0,0.0,24.675455,0,1
4964000,4964000,1310988,0.0,0.0,0.0,24.675455,0,1
5976000,5976000,1310988,0.0,0.0,0.0,24.675455,0,1
6971000,6971000,1310988,0.0,0.0,0.0,24.675455,0,1
7971000,7971000,1310988,0.0,0.0,0.0,24.675455,0,1
8965000,8965000,1310988,0.0,0.0,0.0,24.675455,0,1
9972000,9972000,1310988,0.0,0.0,0.0,24.675455,0,1
10965000,10965000,1310988,0.0,0.0,0.0,24.675455,0,1
11968000,11968000,1310988,0.0,0.0,0.0,24.675455,0,1
12963000,12963000,1310988,0.0,0.0,0.0,24.675455,0,1
13965000,13965000,1310988,0.0,0.0,0.0,24.675455,0,1
14964000,14964000,1310988,0.0,0.0,0.0,24.675455,0,1
15963000,15963000,1310988,0.0,0.0,0.0,24.675455,0,1
16972000,16972000,1310988,0.0,0.0,0.0,24.675455,0,1
17963000,17963000,1310988,0.0,0.0,0.0,24.675455,0,1
18967000,18967000,1310988,0.0,0.0,0.0,24.675455,0,1
19972000,19972000,1310988,0.0,0.0,0.0,24.675455,0,1
20969000,20969000,1310988,0.0,0.0,0.0,24.675455,0,1
21971000,21971000,1310988,0.0,0.0,0.0,24.675455,0,1
22976000,22976000,1310988,-0.0053263223,-0.0010652645,0.0,24.675455,0,1
23964000,23964000,1310988,0.07350325,-0.027164243,0.007456851,24.675352,0,1
24961000,24961000,1310988,-0.006924219,-0.012250541,-0.002130529,24.673344,0,1
25967000,25967000,1310988,0.0031957934,0.013315806,0.0,24.672062,0,1
26963000,26963000,1310988,-0.013848438,0.0,-0.0010652645,24.67105,0,1
27959000,27959000,1310988,0.0,0.00479369,-0.0010652645,24.67105,0,1
28966000,28966000,1310988,-0.0053263223,0.01917476,0.0,24.671019,0,1
29965000,29965000,1310988,-0.017044231,0.0063915867,0.0,24.67082,0,1
30965000,30965000,1310988,-0.004261058,0.013315806,0.0010652645,24.67091,0,1
31965000,31965000,1310988,0.026631612,-0.015446335,0.0,24.671024,0,1
32962000,32962000,1310988,-0.0127831735,-0.00958738,0.0,24.670923,0,1
33960000,33960000,1310988,0.004261058,0.011717909,-0.0010652645,24.670656,0,1
34972000,34972000,1310988,0.0,-0.015978966,0.0,24.670557,0,1
35968000,35968000,1310988,-0.00479369,0.0127831735,0.0010652645,24.670305,0,1
36963000,36963000,1310988,-0.0015978967,0.002130529,0.0005326322,24.670649,0,1
37959000,37959000,1310988,-0.0010652645,-0.00479369,0.0,24.670801,0,1
38969000,38969000,1310988,-0.007456851,0.010652645,0.0,24.670834,0,1
39967000,39967000,1310988,-0.013315806,-0.01438107,0.0010652645,24.671001,0,1
40968000,40968000,1310988,0.0127831735,0.013848438,0.0,24.671192,0,1
41968000,41968000,1310988,-0.010652645,-0.010652645,0.0,24.671164,0,1
42963000,42963000,1310988,0.0,0.0,0.0,24.670696,0,1
43968000,43968000,1310988,0.0010652645,0.002130529,0.0,24.670479,0,1
44970000,44970000,1310988,-0.007456851,-0.011717909,0.0,24.670366,0,1
45964000,45964000,1310988,0.0010652645,0.0010652645,0.0,24.670336,0,1
46971000,46971000,1310988,0.004261058,0.0010652645,0.0,24.670298,0,1
47966000,47966000,1310988,0.07403588,0.025566347,0.27696875,24.670095,0,1
48972000,48972000,1310988,-0.00958738,0.006924219,-0.06018744,24.673857,0,1
49964000,49964000,1310988,-0.0031957934,-0.0053263223,0.0010652645,24.675446,0,1
50969000,50969000,1310988,-0.0010652645,0.0,0.0,24.675465,0,1
51957000,51957000,1310988,0.0,0.0,0.0,24.675503,0,1
52969000,52969000,1310988,0.0,0.0,0.0,24.675503,0,1
