timestamp,speed_xy,speed_up,speed_down,want_takeoff
11800000,5.0,3.0,1.0,0
11820000,5.0,3.0,1.0,0
12800000,5.0,3.0,1.0,0
13800000,5.0,3.0,1.0,0
14800000,5.0,3.0,1.0,0
15805000,5.0,3.0,1.0,0
16320000,5.0,3.0,1.0,0
32260000,5.0,3.0,1.0,0
32279000,5.0,3.0,1.0,0
33261000,5.0,3.0,1.0,0
34256000,5.0,3.0,1.0,0
35260000,5.0,3.0,1.0,0
36257000,5.0,3.0,1.0,0
37245000,5.0,3.0,1.0,0
38244000,5.0,3.0,1.0,0
