timestamp,saturation_status
1005000,1529
2000000,1529
3000000,1529
4001000,1533
5001000,1533
6000000,1533
7004000,1533
8000000,1533
9001000,1533
10005000,1533
11002000,1533
12002000,1533
13001000,1533
14000000,1533
15004000,1533
16000000,1533
17002000,1533
17992000,1533
19001000,1
20000000,1
21000000,1
22000000,1
23000000,1
24000000,1
25004000,1
26000000,1
27005000,1
28001000,1
29005000,1
30001000,1
31004000,1
31996000,1
33004000,1
34000000,1
35001000,1
36000000,1533
37000000,1533
38003000,1529
