timestamp,hpos_drift_rate,vpos_drift_rate,hspd,blocked
5001000,0.0,0.0,0.0,1
5101000,0.0,0.0,0.0,1
5913000,0.0,0.0,0.0,1
6932000,0.0,0.0,0.0,1
7936000,0.0,0.0,0.0,1
8945000,0.0,0.0,0.0,1
9968000,0.0,0.0,0.0,1
10988000,0.0,0.0,0.0,1
11988000,0.0,0.0,0.0,1
12992000,0.0,0.0,0.0,1
14000000,0.0,0.0,0.0,1
14908000,0.0,0.0,0.0,1
15916000,0.0,0.0,0.0,1
16933000,0.0,0.0,0.0,1
17949000,0.0,0.0,0.0,1
18956000,0.0,0.0,0.0,1
35392000,0.0,0.0,0.0,1
35497000,0.0,0.0,0.0,1
36308000,0.0,0.0,0.0,1
37320000,0.0,0.0,0.0,1
38324000,0.0,0.0,0.0,1
