timestamp,load,ram_usage
32333814,0.2903027,0.27956122
32833769,0.43406993,0.34248266
33333769,0.37226725,0.3411341
33833767,0.35541332,0.3411341
34333770,0.34979743,0.3411341
34833766,0.3456927,0.3411341
35333766,0.34284002,0.3411341
35833766,0.352494,0.3411341
36333804,0.34948337,0.3377134
36833765,0.34328544,0.3377134
37333794,0.34925562,0.3377134
37833766,0.34765106,0.3377134
38333769,0.3450899,0.3377134
38833768,0.34083468,0.3377134
39333766,0.34044337,0.3377134
39833766,0.342502,0.3377134
40333796,0.344922,0.3377134
40833772,0.34246796,0.3377134
41333788,0.34487957,0.3377134
41833766,0.3452705,0.3377134
42333765,0.34542,0.3377134
42833769,0.344418,0.3377134
43333765,0.34527528,0.3377134
43833778,0.3432907,0.3377134
44333796,0.34745717,0.3377134
44833770,0.35247916,0.33797652
45333842,0.34386295,0.33797652
45833765,0.35176265,0.33797652
46333767,0.3450613,0.33797652
46833804,0.34505844,0.33797652
47333766,0.34491688,0.33797652
47833767,0.3462559,0.33797652
48333764,0.34182602,0.33797652
48833769,0.345474,0.33797652
49333766,0.34744197,0.33797652
49833860,0.34528846,0.33797652
50333833,0.3444115,0.33797652
50833894,0.34826285,0.33797652
51333825,0.347664,0.33797652
51834192,0.34585553,0.33797652
52333845,0.34511662,0.33797652
52833766,0.3465261,0.33797652
53333859,0.34856725,0.33797652
53833770,0.34419996,0.33797652
54333766,0.33554798,0.33797652
54833769,0.34662402,0.3386179
55333765,0.34141535,0.3386179
55833766,0.33870065,0.3386179
56333772,0.3447399,0.3386179
56833769,0.34915608,0.3386179
57333766,0.34015,0.3386179
57833768,0.348926,0.3386179
58333769,0.349746,0.3386179
58833770,0.34654182,0.3386179
59333766,0.34470016,0.3386179
59833768,0.371863,0.3386179
60333767,0.3662942,0.3386179
