timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,samples
32773085,32772983,6684682,0.009587379,-0.022370553,0.0102975555,nan,0,3
32774588,32774483,6684682,-0.00035508812,0.027696874,-0.00568141,nan,0,3
33776061,33775961,6684682,0.014913701,0.0071017626,0.012428084,nan,0,3
34773075,34772978,6684682,0.025921432,0.0031957931,-0.026276521,nan,0,3
35774514,35774412,6684682,-0.018464582,0.024856169,-0.0102975555,nan,0,3
36775995,36775893,6684682,-0.014203525,-0.010652644,-0.0049712337,nan,0,3
37776021,37775919,6684682,0.102975555,0.010652644,0.1285419,nan,0,3
38774500,38774396,6684682,0.033378284,0.30608597,0.439244,nan,0,3
39775927,39775827,6684682,0.18038477,0.25601855,0.10901205,nan,0,3
40775899,40775795,6684682,-0.29791895,-0.055748835,-0.14807175,nan,0,3
41774361,41774249,6684682,0.09480853,-0.12747663,-0.018819671,nan,0,3
42774301,42774198,6684682,0.27270767,-0.09906959,-0.30218,nan,0,3
43775746,43775645,6684682,0.25885925,-0.17257282,-0.3380439,nan,0,3
44777179,44777081,6684682,-0.12392575,-0.19387811,0.12179523,nan,0,3
45774109,45774010,6684682,-0.03373337,-0.050067425,0.13067243,nan,0,3
46775535,46775438,6684682,0.021660376,-0.2361336,-0.19813918,nan,0,3
47775503,47775406,6684682,0.04367584,0.04296566,0.08948221,nan,0,3
48773924,48773824,6684682,-0.040480047,0.026986698,-0.0568141,nan,0,3
49775297,49775195,6684682,0.112207845,0.09764923,-0.011717908,nan,0,3
50775207,50775106,6684682,0.03408846,0.10830188,-0.09551871,nan,0,3
51776665,51776561,6684682,-0.012072996,0.052197956,0.21056725,nan,0,3
52773518,52773416,6684682,0.0049712337,-0.44670087,-0.0102975555,nan,0,3
53774923,53774820,6684682,0.11717908,-0.08024991,-0.11256293,nan,0,3
54776325,54776217,6684682,0.1555286,0.04296566,0.02450108,nan,0,3
55773211,55773107,6684682,0.005326322,-0.104751,-0.030892666,nan,0,3
56774602,56774500,6684682,-0.009587379,-0.2606347,-0.0209502,nan,0,3
57775996,57775893,6684682,0.039059695,0.03231302,-0.0046161455,nan,0,3
58777392,58777287,6684682,-0.03373337,-0.011717908,-0.025211256,nan,0,3
59774289,59774181,6684682,0.018109495,-0.0035508813,0.00568141,nan,0,3
