timestamp,rtl_time_s,rtl_limit_fraction
11038000,0.00027455486,3.0506095e-07
12049000,0.10355537,0.00011506153
13056000,0.13938475,0.00015487194
14057000,0.20913018,0.00023236687
15077000,0.19103871,0.00021226524
16097000,0.0018374462,2.041607e-06
17112000,0.1259147,0.00013990521
18144000,0.10153012,0.00011281125
19157000,0.0034739214,3.859913e-06
20169000,0.11787663,0.00013097403
21180000,0.548706,0.0006096734
22189000,0.786504,0.0008738934
23197000,0.8714407,0.0009682675
24229000,0.79905957,0.000887844
25249000,0.770991,0.00085665676
26256000,0.829691,0.0009218789
27266000,0.84273344,0.0009363705
28273000,0.8724357,0.00096937304
29309000,0.88367385,0.0009818599
30329000,0.87151545,0.0009683505
31337000,0.8687503,0.0009652782
32341000,0.9324378,0.001036042
33355000,0.94492984,0.0010499222
34361000,1.0640057,0.0011822287
35413000,1.1205614,0.0012450683
36425000,1.1445391,0.0012717101
37448000,1.2035067,0.0013372297
38465000,1.2398124,0.0013775694
39468000,1.2639236,0.0014043597
40488000,1.2132562,0.0013480627
41540000,1.2608594,0.0014009549
42546000,1.3252981,0.0014725535
43557000,1.3776606,0.0015307341
44576000,1.4249804,0.0015833116
45577000,0.88154894,0.0009794988
46589000,0.6952093,0.00077245483
47608000,0.716972,0.0007966356
48608000,0.6736609,0.00074851216
49625000,0.6480756,0.000720084
50636000,0.0027588042,3.0653382e-06
