timestamp,indicated_airspeed_m_s,true_airspeed_m_s,air_temperature_celsius,confidence
513000,0.54884654,0.55968493,24.675455,1.0
517000,0.8799862,0.89736384,24.675455,1.0
521000,0.8799862,0.89736384,24.675455,1.0
525000,0.8799862,0.89736384,24.675455,1.0
530000,0.2768093,0.28227562,24.675455,1.0
537000,-0.71913224,-0.73333234,24.675455,1.0
541000,-0.71913224,-0.73333234,24.675455,1.0
550000,-0.57551426,-0.5868785,24.675455,1.0
557000,0.6524647,0.66534835,24.675455,1.0
561000,0.6524647,0.66534835,24.675455,1.0
565000,0.6524647,0.66534835,24.675455,1.0
573000,0.3684972,0.3757736,24.675455,1.0
577000,0.7699896,0.785194,24.675455,1.0
579000,0.7699896,0.785194,24.675455,1.0
584000,0.7699896,0.78519845,24.675455,1.0
588000,-0.54395634,-0.55470055,24.675455,1.0
597000,-0.31646568,-0.3227165,24.675455,1.0
601000,-0.31646568,-0.3227165,24.675455,1.0
605000,-0.31646568,-0.3227165,24.675455,1.0
607000,-0.35765442,-0.36471882,24.675455,1.0
612000,-0.35765442,-0.36471882,24.675455,1.0
616000,0.38073006,0.38825026,24.675455,1.0
620000,0.38073006,0.38825026,24.675455,1.0
628000,-0.5534693,-0.56440145,24.675455,1.0
637000,0.7759505,0.7912771,24.675455,1.0
641000,0.7759505,0.79127717,24.675455,1.0
645000,0.7759505,0.79127717,24.675455,1.0
649000,-0.59719384,-0.6089897,24.675455,1.0
650000,-0.59719384,-0.6089897,24.675455,1.0
656000,-0.5103215,-0.5204014,24.675455,1.0
661000,-0.5103215,-0.5204014,24.675455,1.0
665000,-0.5103215,-0.5204014,24.675455,1.0
669000,-0.7238593,-0.7381571,24.675455,1.0
673000,-0.7238593,-0.7381571,24.675455,1.0
681000,-0.6008176,-0.6126851,24.675455,1.0
685000,-0.6008176,-0.6126851,24.675455,1.0
689000,1.0297248,1.0500615,24.675455,1.0
691000,1.0297248,1.0500615,24.675455,1.0
696000,0.96837014,0.987495,24.675455,1.0
700000,0.96837014,0.987495,24.675455,1.0
709000,-0.8344731,-0.8509535,24.675455,1.0
713000,-0.8344731,-0.8509535,24.675455,1.0
720000,-0.54002327,-0.55068845,24.675455,1.0
725000,-0.54002327,-0.55068845,24.675455,1.0
