timestamp,accel_device_id,gyro_device_id,accel_clipping[0],accel_clipping[1],accel_clipping[2],accel_error_count,gyro_error_count,accel_rate_hz,gyro_rate_hz,accel_raw_rate_hz,gyro_raw_rate_hz,accel_vibration_metric,gyro_vibration_metric,gyro_coning_vibration,mean_accel[0],mean_accel[1],mean_accel[2],mean_gyro[0],mean_gyro[1],mean_gyro[2],temperature_accel,temperature_gyro
25861000,1310996,1310996,0,0,0,0,0,216.87912,216.87912,216.87912,216.87912,0.015976854,2.9982117e-05,1.5320795e-10,6.9141606e-05,0.0001206685,-9.698036,0.021379659,-0.0021995858,-0.0009898321,24.670868,24.670868
26969000,1310996,1310996,0,0,0,0,0,216.4074,216.4074,216.4074,216.4074,0.014690414,2.5745994e-05,9.999108e-11,9.390875e-06,1.6664227e-06,-9.841992,-0.009959044,0.0068560704,-0.00035111897,24.670656,24.670656
27992000,1310996,1310996,0,0,0,0,0,216.4074,216.4074,216.4074,216.4074,0.012158214,1.4381342e-05,7.045984e-11,-3.464678e-05,-0.00017340512,-9.785737,-0.0049621365,0.0027169276,0.0014931014,24.670439,24.670439
28993000,1310996,1310996,0,0,0,0,0,216.62744,216.62744,216.62744,216.62744,0.013893632,2.7538805e-05,2.2696754e-10,-5.005307e-05,-0.00019991511,-9.823635,0.01367119,0.01076647,0.0009169341,24.670462,24.670462
29945000,1310996,1310996,0,0,0,0,0,216.84572,216.84572,216.84572,216.84572,0.010180558,4.469575e-05,3.7225595e-10,-0.0009985986,-2.8819213e-05,-9.786301,0.009475729,0.019518789,0.0010671649,24.670591,24.670591
30949000,1310996,1310996,0,0,0,0,0,216.84572,216.84572,216.84572,216.84572,0.010219439,1.79623e-05,1.1059736e-10,-0.0014614023,-2.6563195e-05,-9.815756,-0.009195885,0.0043620486,0.0009546799,24.670652,24.670652
31941000,1310996,1310996,0,0,0,0,0,217.06433,217.06433,217.06433,217.06433,0.011414903,6.815855e-06,2.447608e-11,-0.0017206315,1.219136e-06,-9.802819,-0.0024331328,-0.00035397906,0.00062293164,24.670593,24.670593
32973000,1310996,1310996,0,0,0,0,0,217.06433,217.06433,217.06433,217.06433,0.0109583605,1.1032356e-05,4.015918e-11,-0.0016823104,3.8868602e-05,-9.829576,-0.000918635,-0.008619563,0.00064022857,24.670534,24.670534
33982000,1310996,1310996,0,0,0,0,0,217.06433,217.06433,217.06433,217.06433,0.012130564,1.2906668e-05,6.4893785e-11,-0.001650899,2.568685e-05,-9.752554,-0.009325346,0.00494836,-0.0001360275,24.670385,24.670385
34997000,1310996,1310996,0,0,0,0,0,217.06433,217.06433,217.06433,217.06433,0.01288725,1.2377253e-05,5.9760426e-11,-0.0015722484,1.837726e-05,-9.819542,-0.0047268383,0.0053544054,-0.0006519964,24.670403,24.670403
35984000,1310996,1310996,0,0,0,0,0,217.28378,217.28378,217.28378,217.28378,0.015758129,1.0281694e-05,4.352988e-11,-0.0014739895,3.423484e-05,-9.783442,-0.003450113,0.002949632,-0.0010230363,24.670471,24.670471
36993000,1310996,1310996,0,0,0,0,0,217.28378,217.28378,217.28378,217.28378,0.01285929,9.572673e-06,3.0781475e-11,-0.0015230845,2.934111e-06,-9.785873,0.0002648657,0.006593852,-0.0010157536,24.670527,24.670527
37909000,1310996,1310996,0,0,0,0,0,217.28378,217.28378,217.28378,217.28378,0.011920195,8.906396e-06,3.2559334e-11,-0.0013664062,-2.4597119e-05,-9.775151,-0.0033715712,-0.008790103,-0.0010396404,24.670614,24.670614
38916000,1310996,1310996,0,0,0,0,0,217.50455,217.50455,217.50455,217.50455,0.014053995,1.2495378e-05,3.778593e-11,-0.001652956,-2.5705256e-05,-9.780636,0.0033619306,0.0033083155,-0.0008808967,24.670774,24.670774
39949000,1310996,1310996,0,0,0,0,0,217.50455,217.50455,217.50455,217.50455,0.013142885,7.8073845e-06,2.7742312e-11,-0.0014719473,-6.578487e-05,-9.83641,-0.0030553176,-0.0058594868,-0.00066975073,24.670925,24.670925
40973000,1310996,1310996,0,0,0,0,0,217.50455,217.50455,217.50455,217.50455,0.0124495635,9.294641e-06,2.6919748e-11,-0.0014573894,-4.0430208e-05,-9.776883,-0.008445883,0.0007866578,-0.0007111841,24.670843,24.670843
41935000,1310996,1310996,0,0,0,0,0,217.72424,217.72424,217.72424,217.72424,0.011227836,6.881522e-06,1.5421114e-11,-0.0014442854,-9.823651e-06,-9.771371,-0.0035785509,0.00475283,-8.475575e-05,24.670715,24.670715
42956000,1310996,1310996,0,0,0,0,0,217.946,217.946,217.946,217.946,0.011705521,8.708812e-06,3.845373e-11,-0.0013456885,1.7850103e-07,-9.812094,-0.0026678294,-0.0036167502,0.00024430282,24.670609,24.670609
43985000,1310996,1310996,0,0,0,0,0,217.946,217.946,217.946,217.946,0.013000534,8.950253e-06,3.60938e-11,-0.0017789211,1.6380389e-05,-9.8123045,0.005197497,-0.0011366984,0.00064412045,24.670513,24.670513
44992000,1310996,1310996,0,0,0,0,0,217.946,217.946,217.946,217.946,0.011936199,8.2023995e-05,3.585139e-10,-0.00056476536,2.2153425e-05,-7.8546276,0.006814989,0.052490197,-0.00028458517,24.670996,24.670996
45912000,1310996,1310996,0,0,0,0,0,217.946,217.946,217.946,217.946,0.012540956,0.00010075184,6.193066e-10,5.001838e-05,3.8648486e-06,-9.492142,-0.0074653397,0.007892156,0.0012455515,24.674395,24.674395
46913000,1310996,1310996,0,0,0,0,0,222.46227,222.46227,222.46227,222.46227,0.013629505,2.4778165e-05,1.1691927e-10,0.03938462,0.008781631,-10.073529,0.0014225444,0.00090894866,-9.498957e-06,24.67547,24.67547
47980000,1310996,1310996,0,0,0,0,0,220.79256,220.79256,220.79256,220.79256,0.012053068,5.3701665e-06,1.2947661e-11,0.007193111,0.00060906267,-9.876671,0.00012491572,-0.0014767005,-4.7445806e-08,24.675476,24.675476
48981000,1310996,1310996,0,0,0,0,0,221.43863,221.43863,221.43863,221.43863,0.012495652,1.0478998e-06,1.4188454e-12,0.0009269874,7.874823e-05,-9.801779,1.624787e-05,-0.00019180897,-8.047536e-10,24.675484,24.675484
49905000,1310996,1310996,0,0,0,0,0,221.43863,221.43863,221.43863,221.43863,0.013202568,2.1595767e-07,1.9009672e-13,0.0001418338,1.2209174e-05,-9.8016815,2.4892158e-06,-2.934806e-05,-1.9305581e-11,24.675484,24.675484
