timestamp,timestamp_sample,device_id,sensor_sample_rate_hz,resolution_hz,peak_frequencies_x[0],peak_frequencies_x[1],peak_frequencies_x[2],peak_frequencies_x[3],peak_frequencies_y[0],peak_frequencies_y[1],peak_frequencies_y[2],peak_frequencies_y[3],peak_frequencies_z[0],peak_frequencies_z[1],peak_frequencies_z[2],peak_frequencies_z[3],peak_magnitude_x[0],peak_magnitude_x[1],peak_magnitude_x[2],peak_magnitude_x[3],peak_magnitude_y[0],peak_magnitude_y[1],peak_magnitude_y[2],peak_magnitude_y[3],peak_magnitude_z[0],peak_magnitude_z[1],peak_magnitude_z[2],peak_magnitude_z[3],total_energy[0],total_energy[1],total_energy[2]
30451448,30451111,6684682,1998.6415,1.9517983,44.711685,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,10.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,441.0,488.0,488.0
31237338,31236407,6684682,1998.6415,1.9517983,nan,nan,nan,nan,nan,nan,nan,nan,48.904533,60.50575,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,17.0,16.0,nan,nan,488.0,490.0,508.0
31367749,31364039,6684682,1998.6415,1.9517983,nan,nan,nan,nan,nan,nan,nan,nan,50.820656,54.5822,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,16.0,16.0,nan,nan,491.0,476.0,472.0
31750311,31746926,6684682,1998.6415,1.9517983,nan,nan,nan,nan,84.03669,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,13.0,nan,nan,nan,nan,nan,nan,nan,491.0,494.0,464.0
32002563,32002185,6684682,1998.6415,1.9517983,84.030045,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,17.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,453.0,459.0,497.0
32007382,32005189,6684682,1998.6415,1.9517983,84.030045,nan,nan,nan,nan,nan,nan,nan,81.9687,nan,nan,nan,17.0,nan,nan,nan,nan,nan,nan,nan,13.0,nan,nan,nan,453.0,522.0,495.0
32133141,32129815,6684682,1998.6415,1.9517983,58.55395,nan,nan,nan,nan,nan,nan,nan,81.9687,nan,nan,nan,10.0,nan,nan,nan,nan,nan,nan,nan,13.0,nan,nan,nan,487.0,522.0,495.0
32259558,32257445,6684682,1998.6415,1.9517983,58.719913,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,10.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,476.0,495.0,454.0
32263822,32260448,6684682,1998.6415,1.9517983,58.719913,nan,nan,nan,nan,nan,nan,nan,83.7181,nan,nan,nan,10.0,nan,nan,nan,nan,nan,nan,nan,25.0,nan,nan,nan,476.0,461.0,532.0
32390522,32389579,6684682,1998.6415,1.9517983,nan,nan,nan,nan,nan,nan,nan,nan,85.497986,83.99676,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,25.0,17.0,nan,nan,434.0,472.0,542.0
32520683,32517209,6684682,1998.6415,1.9517983,nan,nan,nan,nan,nan,nan,nan,nan,82.4014,83.860245,85.48238,nan,nan,nan,nan,nan,nan,nan,nan,nan,20.0,20.0,17.0,nan,464.0,469.0,541.0
32646949,32644839,6684682,1998.6415,1.9517983,nan,nan,nan,nan,83.86359,nan,nan,nan,83.88528,nan,nan,nan,nan,nan,nan,nan,17.0,nan,nan,nan,52.0,nan,nan,nan,487.0,462.0,523.0
32777400,32774016,6684682,1998.6415,1.9517983,nan,nan,nan,nan,nan,nan,nan,nan,83.86725,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,25.0,nan,nan,nan,464.0,470.0,476.0
33030503,33029277,6684682,1998.6415,1.9517983,nan,nan,nan,nan,nan,nan,nan,nan,83.801796,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,25.0,nan,nan,nan,459.0,458.0,531.0
33160522,33158363,6684682,1998.6415,1.9517983,nan,nan,nan,nan,83.9027,nan,nan,nan,84.03009,nan,nan,nan,nan,nan,nan,nan,13.0,nan,nan,nan,34.0,nan,nan,nan,467.0,448.0,558.0
33412734,33412167,6684682,1998.6415,1.9517983,nan,nan,nan,nan,83.98896,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,18.0,nan,nan,nan,nan,nan,nan,nan,405.0,457.0,453.0
33543885,33542755,6684682,1998.6415,1.9517983,nan,nan,nan,nan,83.94674,nan,nan,nan,40.76998,nan,nan,nan,nan,nan,nan,nan,26.0,nan,nan,nan,16.0,nan,nan,nan,497.0,514.0,469.0
34056927,34054778,6684682,1998.6415,1.9517983,nan,nan,nan,nan,nan,nan,nan,nan,83.86359,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,17.0,nan,nan,nan,485.0,471.0,501.0
34183209,34182408,6684682,1998.6415,1.9517983,nan,nan,nan,nan,nan,nan,nan,nan,52.864517,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,10.0,nan,nan,nan,466.0,461.0,447.0
34313621,34311543,6684682,1998.6415,1.9517983,nan,nan,nan,nan,34.92034,nan,nan,nan,34.966404,60.23296,nan,nan,nan,nan,nan,nan,16.0,nan,nan,nan,10.0,10.0,nan,nan,410.0,446.0,468.0
34439960,34439171,6684682,1998.6415,1.9517983,nan,nan,nan,nan,nan,nan,nan,nan,33.20783,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,10.0,nan,nan,nan,488.0,474.0,473.0
34822698,34822062,6684682,1998.6415,1.9517983,nan,nan,nan,nan,83.86359,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,17.0,nan,nan,nan,nan,nan,nan,nan,463.0,480.0,467.0
34953227,34951240,6684682,1998.6415,1.9517983,nan,nan,nan,nan,nan,nan,nan,nan,84.030045,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,17.0,nan,nan,nan,518.0,451.0,485.0
35079464,35078871,6684682,1998.6415,1.9517983,nan,nan,nan,nan,85.64685,nan,nan,nan,84.030045,nan,nan,nan,nan,nan,nan,nan,13.0,nan,nan,nan,17.0,nan,nan,nan,498.0,474.0,485.0
35336827,35335590,6684682,1998.6415,1.9517983,nan,nan,nan,nan,nan,nan,nan,nan,83.83256,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,20.0,nan,nan,nan,485.0,435.0,497.0
35593036,35590850,6684682,1998.6415,1.9517983,nan,nan,nan,nan,123.02704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,17.0,nan,nan,nan,nan,nan,nan,nan,462.0,477.0,519.0
35719208,35718481,6684682,1998.6415,1.9517983,nan,nan,nan,nan,35.022793,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,17.0,nan,nan,nan,nan,nan,nan,nan,535.0,497.0,520.0
35723314,35719982,6684682,1998.6415,1.9517983,nan,nan,nan,nan,35.022793,nan,nan,nan,44.89136,nan,nan,nan,nan,nan,nan,nan,17.0,nan,nan,nan,16.0,nan,nan,nan,535.0,497.0,531.0
35849940,35849114,6684682,1998.6415,1.9517983,nan,nan,nan,nan,nan,nan,nan,nan,40.016136,35.5492,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,18.0,17.0,nan,nan,489.0,514.0,541.0
35975775,35975243,6684682,1998.6415,1.9517983,117.148544,48.794956,nan,nan,41.366096,46.42633,nan,nan,40.016136,35.5492,nan,nan,26.0,16.0,nan,nan,17.0,17.0,nan,nan,18.0,17.0,nan,nan,569.0,502.0,541.0
35980138,35976747,6684682,1998.6415,1.9517983,117.148544,48.794956,nan,nan,41.366096,46.42633,nan,nan,37.019146,40.83387,122.9967,nan,26.0,16.0,nan,nan,17.0,17.0,nan,nan,58.0,41.0,20.0,nan,569.0,502.0,761.0
36101794,36101372,6684682,1998.6415,1.9517983,120.98383,124.88542,128.85532,132.39513,41.366096,46.42633,nan,nan,37.019146,40.83387,122.9967,nan,45.0,45.0,37.0,34.0,17.0,17.0,nan,nan,58.0,41.0,20.0,nan,861.0,502.0,761.0
36106411,36104375,6684682,1998.6415,1.9517983,120.98383,124.88542,128.85532,132.39513,nan,nan,nan,nan,34.902504,37.159153,nan,nan,45.0,45.0,37.0,34.0,nan,nan,nan,nan,122.0,26.0,nan,nan,861.0,521.0,1704.0
36232378,36230505,6684682,1998.6415,1.9517983,119.10368,132.9556,nan,nan,nan,nan,nan,nan,34.902504,37.159153,nan,nan,34.0,34.0,nan,nan,nan,nan,nan,nan,122.0,26.0,nan,nan,925.0,521.0,1704.0
36358462,36358136,6684682,1998.6415,1.9517983,189.21776,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,40.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1292.0,547.0,1945.0
36363233,36361139,6684682,1998.6415,1.9517983,189.21776,nan,nan,nan,191.27623,nan,nan,nan,185.38863,nan,nan,nan,40.0,nan,nan,nan,26.0,nan,nan,nan,17.0,nan,nan,nan,1292.0,665.0,977.0
36489575,36488769,6684682,1998.6415,1.9517983,189.2608,nan,nan,nan,189.4191,nan,nan,nan,37.30195,nan,nan,nan,41.0,nan,nan,nan,26.0,nan,nan,nan,16.0,nan,nan,nan,1470.0,700.0,595.0
36619974,36617947,6684682,1998.6415,1.9517983,nan,nan,nan,nan,nan,nan,nan,nan,37.193745,46.84316,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,17.0,10.0,nan,nan,809.0,628.0,491.0
37129034,37128470,6684682,1998.6415,1.9517983,nan,nan,nan,nan,50.74369,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,17.0,nan,nan,nan,nan,nan,nan,nan,834.0,507.0,545.0
37254896,37254553,6684682,1998.6415,1.9517983,58.771732,nan,nan,nan,50.74369,nan,nan,nan,nan,nan,nan,nan,16.0,nan,nan,nan,17.0,nan,nan,nan,nan,nan,nan,nan,625.0,507.0,664.0
38025324,38023345,6684682,1998.6415,1.9517983,35.13237,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,17.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,583.0,512.0,2173.0
38538688,38536860,6684682,1998.6415,1.9517983,48.794956,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,16.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,779.0,572.0,4068.0
39178698,39176504,6684682,1998.6415,1.9517983,39.03647,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,13.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,686.0,543.0,4868.0
39948625,39945278,6684682,1998.6415,1.9517983,34.91459,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,16.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,587.0,559.0,5181.0
40331808,40331163,6684682,1998.6415,1.9517983,nan,nan,nan,nan,44.89136,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,10.0,nan,nan,nan,nan,nan,nan,nan,603.0,565.0,4773.0
40588235,40586420,6684682,1998.6415,1.9517983,35.298332,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,10.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,510.0,527.0,3853.0
40714376,40714046,6684682,1998.6415,1.9517983,56.60215,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,16.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,505.0,503.0,4132.0
41741642,41741067,6684682,1998.6415,1.9517983,58.55395,nan,nan,nan,37.070457,nan,nan,nan,nan,nan,nan,nan,16.0,nan,nan,nan,10.0,nan,nan,nan,nan,nan,nan,nan,549.0,541.0,1450.0
41998170,41996320,6684682,1998.6415,1.9517983,37.084167,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,16.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,513.0,523.0,1431.0
42128843,42125448,6684682,1998.6415,1.9517983,nan,nan,nan,nan,37.09354,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,10.0,nan,nan,nan,nan,nan,nan,nan,520.0,465.0,1252.0
42381134,42380704,6684682,1998.6415,1.9517983,33.180573,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,16.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,529.0,460.0,1280.0
42385810,42383749,6684682,1998.6415,1.9517983,33.180573,nan,nan,nan,nan,nan,nan,nan,41.074997,nan,nan,nan,16.0,nan,nan,nan,nan,nan,nan,nan,13.0,nan,nan,nan,529.0,514.0,1196.0
43151571,43149504,6684682,1998.6415,1.9517983,58.336166,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,16.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,528.0,495.0,939.0
43155786,43152461,6684682,1998.6415,1.9517983,58.336166,nan,nan,nan,nan,nan,nan,nan,44.977764,nan,nan,nan,16.0,nan,nan,nan,nan,nan,nan,nan,10.0,nan,nan,nan,528.0,579.0,1025.0
43665267,43664464,6684682,1998.6415,1.9517983,nan,nan,nan,nan,nan,nan,nan,nan,52.698555,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,16.0,nan,nan,nan,644.0,553.0,1081.0
43795569,43792090,6684682,1998.6415,1.9517983,nan,nan,nan,nan,nan,nan,nan,nan,60.67171,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,10.0,nan,nan,nan,612.0,544.0,990.0
