timestamp,main_state_changes,main_state
55000,0,0
555000,0,0
1055000,0,0
1515000,0,0
2022000,0,0
2523000,0,0
3031000,0,0
3535000,0,0
4036000,0,0
4255000,0,0
4761000,0,0
5263000,0,0
5767000,0,0
6267000,0,0
6775000,0,0
7287000,0,0
7796000,0,0
8303000,0,0
8803000,0,0
9312000,0,0
9817000,0,0
10327000,0,0
10835000,0,0
11071000,1,4
11575000,1,4
12084000,1,4
12595000,1,4
13103000,1,4
13609000,1,4
14115000,1,4
14620000,1,4
15124000,1,4
15485000,1,4
15991000,1,4
16077000,1,4
16413000,1,4
16543000,2,7
16663000,2,7
17163000,2,7
17199000,2,7
17308000,2,7
17815000,2,7
18319000,2,7
18451000,2,7
18468000,2,7
18971000,2,7
19477000,2,7
19987000,2,7
20495000,2,7
21008000,2,7
21511000,2,7
22019000,2,7
22527000,2,7
23036000,2,7
23536000,2,7
23851000,2,7
23931000,2,7
24071000,2,7
24095000,2,7
24595000,2,7
25099000,2,7
25601000,2,7
26103000,2,7
26612000,2,7
27115000,2,7
27235000,2,7
27248000,2,7
27368000,2,7
27869000,2,7
28377000,2,7
28883000,2,7
29387000,2,7
29889000,2,7
30392000,2,7
30895000,2,7
31403000,2,7
31903000,2,7
32403000,2,7
32912000,2,7
33415000,2,7
33921000,2,7
34423000,2,7
34923000,2,7
35425000,2,7
35932000,2,7
36440000,2,7
36943000,2,7
37440000,2,7
37463000,3,11
37495000,3,11
38001000,3,11
38508000,3,11
39020000,3,11
39532000,3,11
40043000,3,11
40547000,3,11
41053000,3,11
41563000,3,11
42067000,3,11
42540000,3,11
42768000,3,11
43275000,3,11
