timestamp,speed_xy,speed_up,speed_down,want_takeoff
11981000,5.0,3.0,1.0,0
12000000,5.0,3.0,1.0,0
12980000,5.0,3.0,1.0,0
13983000,5.0,3.0,1.0,0
14976000,5.0,3.0,1.0,0
15980000,5.0,3.0,1.0,0
16540000,5.0,3.0,1.0,0
37463000,5.0,3.0,1.0,0
37479000,5.0,3.0,1.0,0
38463000,5.0,3.0,1.0,0
39463000,5.0,3.0,1.0,0
40461000,5.0,3.0,1.0,0
41463000,5.0,3.0,1.0,0
42443000,5.0,3.0,1.0,0
43468000,5.0,3.0,1.0,0
