timestamp,timestamp_sample,device_id,sensor_sample_rate_hz,resolution_hz,peak_frequencies_x[0],peak_frequencies_x[1],peak_frequencies_x[2],peak_frequencies_x[3],peak_frequencies_y[0],peak_frequencies_y[1],peak_frequencies_y[2],peak_frequencies_y[3],peak_frequencies_z[0],peak_frequencies_z[1],peak_frequencies_z[2],peak_frequencies_z[3],peak_magnitude_x[0],peak_magnitude_x[1],peak_magnitude_x[2],peak_magnitude_x[3],peak_magnitude_y[0],peak_magnitude_y[1],peak_magnitude_y[2],peak_magnitude_y[3],peak_magnitude_z[0],peak_magnitude_z[1],peak_magnitude_z[2],peak_magnitude_z[3],total_energy[0],total_energy[1],total_energy[2]
34610184,34609777,6684682,1998.2239,1.9513905,48.784763,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,10.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,462.0,484.0,464.0
35434810,35432655,6684682,1998.2239,1.9513905,nan,nan,nan,nan,48.894314,nan,nan,nan,35.318214,nan,nan,nan,nan,nan,nan,nan,17.0,nan,nan,nan,10.0,nan,nan,nan,458.0,495.0,500.0
35691514,35689433,6684682,1998.2239,1.9513905,nan,nan,nan,nan,nan,nan,nan,nan,82.14255,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,32.0,nan,nan,nan,505.0,492.0,537.0
35817954,35817067,6684682,1998.2239,1.9513905,nan,nan,nan,nan,83.83719,nan,nan,nan,83.59015,nan,nan,nan,nan,nan,nan,nan,17.0,nan,nan,nan,25.0,nan,nan,nan,489.0,474.0,523.0
35948368,35946204,6684682,1998.2239,1.9513905,nan,nan,nan,nan,nan,nan,nan,nan,81.958405,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,50.0,nan,nan,nan,457.0,468.0,498.0
36074617,36073847,6684682,1998.2239,1.9513905,nan,nan,nan,nan,nan,nan,nan,nan,83.63417,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,26.0,nan,nan,nan,497.0,431.0,523.0
36200622,36198474,6684682,1998.2239,1.9513905,83.82365,nan,nan,nan,nan,nan,nan,nan,83.63417,nan,nan,nan,26.0,nan,nan,nan,nan,nan,nan,nan,26.0,nan,nan,nan,499.0,431.0,523.0
36204844,36201478,6684682,1998.2239,1.9513905,83.82365,nan,nan,nan,nan,nan,nan,nan,81.97789,nan,nan,nan,26.0,nan,nan,nan,nan,nan,nan,nan,40.0,nan,nan,nan,499.0,482.0,505.0
36331205,36327613,6684682,1998.2239,1.9513905,33.173637,nan,nan,nan,nan,nan,nan,nan,81.97789,nan,nan,nan,10.0,nan,nan,nan,nan,nan,nan,nan,40.0,nan,nan,nan,483.0,482.0,505.0
36461641,36458253,6684682,1998.2239,1.9513905,nan,nan,nan,nan,nan,nan,nan,nan,82.04716,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,18.0,nan,nan,nan,489.0,475.0,500.0
